snapshot,NSW1-COAL,NSW1-GAS,NSW1-DIESEL,NSW1-HYDRO,NSW1-SOLAR,NSW1-WIND,QLD1_COAL,QLD1-GAS,QLD1-HYDRO,QLD1-SOLAR,QLD1-WIND,SA1-DIESEL,SA1-GAS,SA1-HYDRO,SA1-SOLAR,SA1-WIND,TAS1-GAS,TAS1-HYDRO,TAS1-SOLAR,TAS1-WIND,VIC1-COAL,VIC1-GAS,VIC1-HYDRO,VIC1-SOLAR,VIC1-WIND
2024-06-04 01:00:00,7181.86912331579,-0.0,-0.0,-0.0,-0.0,1114.59125,5539.148,-0.0,369.152,-0.0,579.59,-0.0,-0.0,1.44,-0.0,956.0153,107.5445860000001,485.571414,-0.0,22.074,4690.0,-0.0,81.7164,-0.0,296.45676
2024-06-04 02:00:00,8240.0,-0.0,-0.0,-0.0,-0.0,1058.15625,5458.962,-0.0,369.873,-0.0,572.405,-0.0,-0.0,1.44,-0.0,859.30855,120.74290800000006,487.851092,-0.0,20.376,4690.0,-0.0,83.9863,-0.0,181.16802
2024-06-04 03:00:00,8240.0,-0.0,-0.0,-0.0,-0.0,1069.44325,5570.687000000001,-0.0,369.873,-0.0,512.53,-0.0,-0.0,1.44,-0.0,712.8669,100.82619599999992,496.969804,-0.0,47.544,4690.0,-0.0,74.9067,-0.0,159.20826
2024-06-04 04:00:00,8240.0,-0.0,-0.0,75.1019,-0.0,914.247,5785.232999999999,-0.0,369.152,-0.0,486.185,-0.0,-0.0,1.44,-0.0,607.871,117.31451799999996,499.249482,-0.0,48.676,4690.0,-0.0,52.2077,-0.0,181.16802
2024-06-04 05:00:00,7399.819046170213,-0.0,-0.0,127.3467,-0.0,617.96325,6221.458,-0.0,394.387,-0.0,500.555,-0.0,26.92764999999991,1.44,-0.0,627.21235,-0.0,797.8873,-0.0,48.676,4690.0,-0.0,72.6368,-0.0,170.18814
2024-06-04 06:00:00,8240.0,-0.0,-0.0,349.3871,-0.0,457.1235,7003.951165,-0.0,441.973,4.365835,450.26,-0.0,230.61248670999993,1.44,-0.0,641.0276,-0.0,1447.59553,-0.0,45.846,4690.0,-0.0,81.7164,-0.0,159.20826
2024-06-04 07:00:00,8240.0,-0.0,-0.0,653.06,117.97157,665.933,6553.26877,-0.0,469.371,602.48523,404.755,-0.0,550.61065,1.44,-0.0,461.42935,-0.0,1807.784654,-0.0,31.13,4690.0,-0.0,617.4128,1.50571,389.78574
2024-06-04 08:00:00,8240.0,-0.0,-0.0,52.2448,956.19062,685.68525,4689.5069699999995,-0.0,262.444,1824.91903,268.24,-0.0,1077.59345,1.44,8.1158,317.75075,-0.0,1750.792704,-0.0,74.146,4690.0,-0.0,785.3854,49.68843,318.41652
2024-06-04 09:00:00,7839.155453647659,-0.0,-0.0,3.2653,1570.88459,663.11125,3457.455595,-0.0,263.886,2370.648405,205.97,-0.0,937.4274999999999,1.44,40.579,193.4135,-0.0,1668.724296,-0.0,45.846,4690.0,-0.0,801.2747,85.82547,175.67808
2024-06-04 10:00:00,8240.0,-0.0,-0.0,-0.0,2042.77087,564.35,1213.10948,-0.0,333.823,2235.30752,100.59,-0.0,923.3865117620385,1.44,94.4384,116.0481,-0.0,1474.951666,-0.0,26.602,4690.0,-0.0,236.0696,123.46822,214.10766
2024-06-04 11:00:00,5192.662920000001,-0.0,-0.0,-0.0,2241.45983,527.66725,2717.3485099999994,-0.0,366.989,2156.72249,95.8,-0.0,227.10873587593164,1.44,159.3648,71.8393,-0.0,1251.543222,-0.0,41.318,4690.0,-0.0,27.2388,236.39647,192.1479
2024-06-04 12:00:00,7114.946749999999,-0.0,-0.0,-0.0,2173.1605,601.03275,1047.858115,-0.0,369.152,1881.674885,213.155,-0.0,571.7733120859999,1.44,225.7668,63.55015,-0.0,1119.321898,-0.0,71.316,4690.0,-0.0,38.5883,340.29046,170.18814
2024-06-04 13:00:00,5562.404880000001,-0.0,-0.0,-0.0,2042.77087,538.95425,2924.1505799999995,-0.0,369.152,1973.35742,110.17,-0.0,442.87885,1.44,192.5658,240.38535,-0.0,1101.084474,-0.0,158.48,4690.0,-0.0,43.1281,317.70481,164.6982
2024-06-04 14:00:00,8240.0,-0.0,-0.0,-0.0,1409.44981,411.9755,3260.3149849999995,-0.0,360.5,2222.210015,126.935,-0.0,427.0048000000001,1.44,154.938,287.3572,-0.0,1438.476818,-0.0,155.65,4690.0,-0.0,70.3669,275.54493,131.75856
2024-06-04 15:00:00,8114.63045,-0.0,-0.0,26.1224,962.39965,253.9575,4535.566145,-0.0,280.469,1803.089855,313.745,-0.0,791.6937422,1.44,113.6212,160.2569,-0.0,1515.98587,-0.0,134.142,4690.0,-0.0,172.5124,183.69662,115.28874
2024-06-04 16:00:00,8240.0,1496.1821899999995,-0.0,329.7953,260.77926,166.48325,6345.18565,-0.0,298.494,916.82535,337.695,-0.0,926.7666999999999,1.44,59.7618,82.8915,-0.0,1531.943616,-0.0,128.482,4690.0,-0.0,163.4328,55.71127,65.87928
2024-06-04 17:00:00,8240.0,2403.6771999999996,-0.0,917.5493,-0.0,118.5135,7930.382640000001,-0.0,388.619,69.85336,289.795,-0.0,1349.3614999999998,1.44,8.1158,38.6827,-0.0,1652.76655,-0.0,144.896,4690.0,714.2338840565525,715.0185,3.01142,76.85916
2024-06-04 18:00:00,8240.0,175.6287000000002,-0.0,966.5288,-0.0,197.5225,8127.173164999998,-0.0,400.876,4.365835,304.165,-0.0,1581.19035,1.44,-0.0,35.91965,-0.0,1636.808804,-0.0,174.894,4690.0,-0.0,1191.6975,-0.0,76.85916
2024-06-04 19:00:00,8240.0,2237.316600000001,-0.0,711.8354,-0.0,270.888,7981.189164999999,-0.0,396.55,4.365835,352.065,-0.0,1613.52255,1.44,-0.0,24.86745,-0.0,1648.207194,-0.0,176.026,4690.0,127.51849763999985,1191.6975,-0.0,109.7988
2024-06-04 20:00:00,8240.0,-0.0,-0.0,496.3256,-0.0,242.6705,7880.419164999999,-0.0,356.895,4.365835,340.09,-0.0,1557.9956,1.44,-0.0,22.1044,-0.0,1701.208,-0.0,153.952,4690.0,-0.0,1130.4102,-0.0,142.73844
2024-06-04 21:00:00,8240.0,970.36805,-0.0,355.9177,-0.0,318.85775,7326.276165000001,-0.0,377.083,4.365835,342.485,-0.0,1449.9069499999998,1.44,-0.0,2.76305,-0.0,1682.9180000000001,-0.0,119.992,4690.0,-0.0,739.9874,-0.0,82.3491
2024-06-04 22:00:00,8240.0,15.536450799175157,-0.0,274.2852,-0.0,245.49225,6540.615165,-0.0,406.644,4.365835,577.195,-0.0,1256.5638999999999,1.44,-0.0,5.5261,-0.0,1662.5,-0.0,59.43,4690.0,-0.0,404.0422,-0.0,76.85916
2024-06-04 23:00:00,8240.0,79.92225000000025,-0.0,45.7142,-0.0,189.05725,6280.631165000001,-0.0,413.133,4.365835,402.36,-0.0,1082.2417,1.44,-0.0,16.5783,-0.0,1611.782,-0.0,46.978,4690.0,-0.0,63.5572,-0.0,82.3491
2024-06-05 00:00:00,8043.9315609999985,-0.0,-0.0,29.3877,-0.0,174.9485,6020.542165,-0.0,369.152,4.365835,416.73,-0.0,897.7925499999999,1.44,-0.0,24.86745,-0.0,1310.81485,-0.0,50.374,4690.0,-0.0,115.7649,-0.0,126.26862
2024-06-05 01:00:00,7621.224037960001,-0.0,-0.0,-0.0,-0.0,158.018,5677.968165000001,-0.0,368.431,4.365835,581.985,-0.0,799.4133999999999,1.44,-0.0,33.1566,-0.0,1019.016066,-0.0,54.902,4690.0,-0.0,90.796,-0.0,148.22838
2024-06-05 02:00:00,7805.7668688887,-0.0,-0.0,-0.0,-0.0,217.27475,5593.431165000001,-0.0,369.873,4.365835,579.59,-0.0,678.08425,1.44,-0.0,41.44575,-0.0,585.877246,-0.0,65.656,4690.0,-0.0,52.2077,-0.0,225.08754
2024-06-05 03:00:00,8240.0,-0.0,-0.0,-0.0,-0.0,330.14475,5615.936165000001,-0.0,369.873,4.365835,548.455,-0.0,625.7051,1.44,-0.0,49.7349,-0.0,496.969804,-0.0,81.504,4690.0,-0.0,24.9689,-0.0,274.497
2024-06-05 04:00:00,6996.922026808511,-0.0,-0.0,-0.0,-0.0,237.027,6039.171165000001,-0.0,369.873,4.365835,311.35,-0.0,541.5406999999999,1.44,-0.0,71.8393,-0.0,494.690126,-0.0,76.976,4690.0,-0.0,43.1281,-0.0,236.06742
2024-06-05 05:00:00,7680.898459999999,-0.0,-0.0,91.4284,-0.0,237.027,6321.376165000001,-0.0,369.873,4.365835,495.765,-0.0,514.1449499999999,1.44,-0.0,113.28505,-0.0,610.953704,-0.0,71.316,4690.0,-0.0,47.6679,-0.0,307.43664
2024-06-05 06:00:00,8240.0,-0.0,-0.0,375.5095,-0.0,287.8185,7010.768165,-0.0,426.111,4.365835,538.875,-0.0,576.4087,1.44,-0.0,182.3613,-0.0,1445.315852,-0.0,36.224,4690.0,-0.0,197.4813,-0.0,538.01412
2024-06-05 07:00:00,8240.0,-0.0,-0.0,561.6316,204.89799,423.2625,6829.2238499999985,-0.0,444.136,392.92515,553.245,-0.0,870.677,1.44,-0.0,165.783,-0.0,1746.233348,-0.0,48.11,4690.0,-0.0,512.9974,1.50571,741.1419
2024-06-05 08:00:00,8240.0,-0.0,-0.0,218.7751,869.2642,561.52825,5318.293375,-0.0,405.202,1200.604625,407.15,-0.0,937.1576499999999,1.44,44.268,185.12435,-0.0,1753.072382,-0.0,48.676,4690.0,-0.0,172.5124,48.18272,713.6922
2024-06-05 09:00:00,8002.38186,-0.0,-0.0,3.2653,1415.65884,474.054,3918.2449149999993,-0.0,369.152,1532.408085,390.385,-0.0,633.87865,1.44,157.8892,174.07215,-0.0,1452.154886,-0.0,24.338,4690.0,-0.0,79.4465,203.27085,576.4437
2024-06-05 10:00:00,8240.0,-0.0,-0.0,-0.0,1825.45482,355.5405,2008.0643399999994,-0.0,369.873,1763.79734,435.89,-0.0,217.5022499999999,1.44,257.4922,140.91555,-0.0,975.702184,-0.0,22.074,4690.0,-0.0,31.7786,525.49279,428.21532
2024-06-05 11:00:00,6203.080720000001,-0.0,-0.0,-0.0,1912.38124,290.64025,2971.0841150000006,-0.0,368.431,1881.674885,253.87,-0.0,-0.0,1.44,289.9554,165.783,-0.0,727.217282,-0.0,50.94,4690.0,-0.0,11.3495,525.49279,439.1952
2024-06-05 12:00:00,8240.0,-0.0,-0.0,-0.0,1881.33609,248.314,1402.653845,-0.0,369.873,1715.773155,215.55,-0.0,-0.0,1.44,301.7602,245.91145,36.912042000000156,594.995958,-0.0,40.752,4690.0,-0.0,15.8893,493.87288,570.95376
2024-06-05 13:00:00,8240.0,-0.0,-0.0,29.3877,1577.09362,380.93625,3295.9702600000005,-0.0,366.989,1938.43074,129.33,-0.0,-0.0,1.44,273.7238,292.8833,101.38206000000014,524.32594,-0.0,40.752,4690.0,-0.0,40.8582,501.40143,845.45076
2024-06-05 14:00:00,8240.0,-0.0,-0.0,48.9795,1192.13376,341.43175,4292.583049999999,-0.0,265.328,1615.35895,114.96,-0.0,-0.0,1.44,298.0712,364.7226,49.3605500000001,626.91145,-0.0,27.168,4690.0,-0.0,47.6679,283.07348,1043.0886
2024-06-05 15:00:00,8176.853994893618,-0.0,-0.0,52.2448,782.33778,366.8275,5465.307015,-0.0,248.745,1270.457985,110.17,-0.0,-0.0,1.44,233.8826,306.69855,-0.0,854.87925,-0.0,19.81,4690.0,-0.0,56.7475,307.16484,1097.988
2024-06-05 16:00:00,8240.0,-0.0,-0.0,561.6316,260.77926,380.93625,6816.235760000001,-0.0,312.914,628.68024,292.19,-0.0,234.00430000000003,1.44,151.9868,270.7789,-0.0,1192.271594,-0.0,34.526,4690.0,-0.0,54.4776,209.29369,1037.59866
2024-06-05 17:00:00,8240.0,-0.0,-0.0,1136.3244,6.20903,457.1235,7863.339134999998,-0.0,407.365,82.950865,361.645,-0.0,699.5783,1.44,22.8718,326.0399,-0.0,1755.35206,-0.0,42.45,4690.0,-0.0,751.3369,9.03426,1087.00812
2024-06-05 18:00:00,8240.0,-0.0,-0.0,1142.855,-0.0,572.81525,7897.282999999999,-0.0,444.857,-0.0,440.68,-0.0,896.2485999999999,1.44,-0.0,408.9314,-0.0,1757.631738,-0.0,42.45,4690.0,-0.0,1064.5831,-0.0,1570.12284
2024-06-05 19:00:00,8240.0,-0.0,-0.0,1133.0591,-0.0,702.61575,7627.968975957447,-0.0,420.343,-0.0,443.075,-0.0,869.9042000000001,1.44,-0.0,431.0358,-0.0,1210.509018,-0.0,45.28,4690.0,-0.0,962.4376,-0.0,1954.41864
2024-06-05 20:00:00,8240.0,-0.0,-0.0,973.0594,-0.0,694.1505,7439.992,-0.0,369.873,-0.0,428.705,-0.0,-0.0,1.44,-0.0,466.95545,-0.0,959.744438,-0.0,45.28,4690.0,-0.0,644.6516,-0.0,1745.80092
2024-06-05 21:00:00,8149.562660851063,-0.0,-0.0,780.4067,-0.0,649.0025,7192.463,-0.0,369.152,-0.0,294.585,-0.0,712.6033499999999,1.44,-0.0,422.74665,-0.0,923.26959,-0.0,26.602,4690.0,-0.0,170.2425,-0.0,1663.45182
2024-06-05 22:00:00,8240.0,-0.0,-0.0,669.3865,-0.0,668.75475,5629.819329999999,-0.0,412.412,-0.0,201.18,-0.0,554.0447,1.44,-0.0,403.4053,28.093126000000098,645.148874,-0.0,44.148,4690.0,-0.0,45.398,-0.0,1883.04942
2024-06-05 23:00:00,6227.31273,-0.0,-0.0,604.0805,-0.0,663.11125,6473.6630000000005,-0.0,416.017,-0.0,158.07,-0.0,417.2703,1.44,-0.0,425.5097,105.76380600000005,508.368194,-0.0,66.788,4690.0,-0.0,40.8582,-0.0,2075.19732
2024-06-06 00:00:00,6063.70281,-0.0,-0.0,133.8773,-0.0,730.83325,6240.808,-0.0,369.152,-0.0,172.44,-0.0,456.8699500000001,1.44,-0.0,389.59005,93.02104399999996,460.494956,-0.0,56.034,4690.0,-0.0,52.2077,-0.0,1926.96894
2024-06-06 01:00:00,5706.05231,-0.0,-0.0,-0.0,-0.0,674.39825,6005.608,-0.0,369.152,-0.0,143.7,-0.0,113.4888547526977,1.44,-0.0,375.7748,102.11504400000013,460.494956,-0.0,45.28,4690.0,-0.0,29.5087,-0.0,1762.27074
2024-06-06 02:00:00,5307.84725,-0.0,-0.0,-0.0,-0.0,550.24125,5899.648,-0.0,369.152,-0.0,138.91,-0.0,398.4853500000001,1.44,-0.0,312.22465,104.68672199999992,458.215278,-0.0,44.148,4690.0,-0.0,18.1592,-0.0,1619.5323
2024-06-06 03:00:00,4861.24259,-0.0,-0.0,16.3265,-0.0,595.38925,5882.518,-0.0,369.152,-0.0,134.12,-0.0,333.2053499999999,1.44,-0.0,312.22465,131.92504400000007,460.494956,-0.0,36.79,4690.0,-0.0,2.2699,-0.0,1668.94176
2024-06-06 04:00:00,4781.088200000001,-0.0,-0.0,6.5306,-0.0,807.0205,5980.737999999999,-0.0,369.152,-0.0,182.02,-0.0,318.7344999999999,1.44,-0.0,303.9355,146.96200999999996,467.33399,-0.0,39.054,4690.0,-0.0,2.2699,-0.0,1756.7808
2024-06-06 05:00:00,5645.35904,-0.0,-0.0,32.653,-0.0,739.2985,6372.452,-0.0,369.873,-0.0,165.255,-0.0,364.37719999999996,1.44,-0.0,265.2528,143.84773800000005,522.046262,-0.0,37.356,4690.0,-0.0,18.1592,-0.0,1806.19026
2024-06-06 06:00:00,6828.720946382979,-0.0,-0.0,362.4483,-0.0,784.4465,7011.127,-0.0,434.763,-0.0,167.65,-0.0,510.1038000000001,1.44,-0.0,232.0962,-0.0,964.303794,-0.0,18.678,4690.0,-0.0,163.4328,-0.0,1696.39146
2024-06-06 07:00:00,7054.125090919999,-0.0,-0.0,643.2641,149.01672,1001.72125,6838.7126849999995,-0.0,438.368,388.559315,124.54,-0.0,785.8520999999998,1.44,-0.0,215.5179,-0.0,1753.072382,-0.0,19.244,4690.0,-0.0,404.0422,6.02284,1646.982
2024-06-06 08:00:00,8057.33737632,-0.0,-0.0,114.2855,900.30935,1357.26175,3551.72682,-0.0,281.911,1344.67718,59.875,-0.0,904.93065,1.44,17.7072,174.07215,-0.0,1536.502972,-0.0,23.772,4690.0,-0.0,258.7686,287.59061,1597.57254
2024-06-06 09:00:00,5686.026146461216,-0.0,-0.0,-0.0,1651.60198,1139.987,3855.563299999999,-0.0,289.121,1833.6507,2.395,-0.0,711.0866500000001,1.44,73.0422,118.81115,-0.0,934.66798,-0.0,23.772,4690.0,-0.0,56.7475,689.61518,1416.40452
2024-06-06 10:00:00,4817.4070565957445,-0.0,-0.0,-0.0,1912.38124,1060.978,3537.74932,-0.0,209.09,1781.26068,-0.0,-0.0,348.5548,1.44,182.9744,154.7308,-0.0,875.396352,-0.0,46.978,4690.0,-0.0,9.0796,695.63802,1229.74656
2024-06-06 11:00:00,3981.7494651063826,-0.0,-0.0,-0.0,1850.29094,950.92975,3213.4722699999993,-0.0,210.532,1912.23573,19.16,-0.0,122.22645,1.44,266.3458,151.96775,-0.0,807.006012,-0.0,55.468,4690.0,-0.0,-0.0,676.06379,1432.87434
2024-06-06 12:00:00,3789.9870270212755,-0.0,-0.0,45.7142,1806.82773,936.821,3285.3011850000003,-0.0,215.579,1698.309815,47.9,-0.0,132.31150000000005,1.44,239.785,193.4135,-0.0,777.370198,-0.0,41.318,4690.0,-0.0,-0.0,608.30684,1361.50512
2024-06-06 13:00:00,6332.790799361703,-0.0,-0.0,150.2038,1887.54512,668.75475,3558.3807200000006,-0.0,192.507,1606.62728,55.085,-0.0,114.49974999999995,1.44,253.8032,223.80705,-0.0,781.929554,-0.0,34.526,4690.0,-0.0,-0.0,644.44388,1460.32404
2024-06-06 14:00:00,4654.278917872341,-0.0,-0.0,150.2038,1695.06519,589.74575,3983.25332,-0.0,206.206,1781.26068,28.74,-0.0,10.181649999999989,1.44,249.3764,273.54195,-0.0,788.768588,-0.0,23.206,4690.0,-0.0,-0.0,635.40962,1388.95482
2024-06-06 15:00:00,7240.4351819148915,-0.0,-0.0,277.5505,1372.19563,680.04175,3361.6935949999997,-0.0,237.93,1497.481405,26.345,-0.0,108.47394999999997,1.44,191.0902,268.01585,-0.0,859.438606,-0.0,22.074,4690.0,-0.0,13.6194,615.83539,1575.61278
2024-06-06 16:00:00,7657.504673829788,-0.0,-0.0,352.6524,515.34949,773.1595,6695.403575,-0.0,264.607,676.704425,45.505,-0.0,279.82265000000007,1.44,107.7188,306.69855,-0.0,1249.263544,-0.0,22.074,4690.0,-0.0,111.2251,295.11916,1542.67314
2024-06-06 17:00:00,8240.0,-0.0,-0.0,760.8149,18.62709,914.247,8043.317485000002,-0.0,385.735,39.292515,16.765,-0.0,741.34375,1.44,16.2316,312.22465,-0.0,1595.7746,-0.0,22.074,4690.0,-0.0,342.7549,10.53997,1542.67314
2024-06-06 18:00:00,8240.0,-0.0,-0.0,888.1616,-0.0,849.34675,7975.857,-0.0,452.788,-0.0,198.785,-0.0,959.1082499999999,1.44,-0.0,373.01175,-0.0,1591.215244,-0.0,25.47,4690.0,-0.0,726.368,-0.0,1734.82104
2024-06-06 19:00:00,8240.0,-0.0,-0.0,698.7742,-0.0,976.3255,7645.285,-0.0,447.02,-0.0,299.375,-0.0,902.5972499999999,1.44,-0.0,428.27275,-0.0,1490.909412,-0.0,39.62,4690.0,-0.0,458.5198,-0.0,1652.47194
2024-06-06 20:00:00,8240.0,-0.0,-0.0,427.7543,-0.0,1004.543,7358.641,-0.0,421.064,-0.0,395.175,-0.0,870.2925,1.44,-0.0,414.4575,-0.0,1219.62773,-0.0,34.526,4690.0,-0.0,186.1318,-0.0,1685.41158
2024-06-06 21:00:00,8240.0,-0.0,-0.0,251.4281,-0.0,998.8995,6576.081228936169,-0.0,377.804,-0.0,457.445,-0.0,833.0251999999999,1.44,-0.0,375.7748,-0.0,1126.160932,-0.0,48.11,4690.0,-0.0,133.9241,-0.0,1883.04942
2024-06-06 22:00:00,7012.870354680852,-0.0,-0.0,241.6322,-0.0,905.78175,6476.602000000001,-0.0,398.713,-0.0,467.025,-0.0,668.3013,1.44,-0.0,370.2487,-0.0,920.989912,-0.0,54.902,4690.0,-0.0,79.4465,-0.0,1817.17014
2024-06-06 23:00:00,8153.008460425532,-0.0,-0.0,241.6322,-0.0,790.09,4332.647,-0.0,423.948,-0.0,457.445,-0.0,590.2192500000001,1.44,-0.0,317.75075,-0.0,852.599572,-0.0,59.996,4690.0,-0.0,49.9378,-0.0,1822.66008
2024-06-07 00:00:00,5919.39453425532,-0.0,-0.0,241.6322,-0.0,809.84225,5689.89,-0.0,378.525,-0.0,514.925,-0.0,672.6854999999999,1.44,-0.0,248.6745,-0.0,656.547264,-0.0,83.202,4690.0,-0.0,34.0485,-0.0,1800.70032
2024-06-07 01:00:00,5304.79167,-0.0,-0.0,241.6322,-0.0,911.42525,5513.067000000001,-0.0,369.873,-0.0,531.69,-0.0,581.6038000000001,1.44,-0.0,232.0962,121.72311199999996,446.816888,-0.0,87.73,4690.0,-0.0,29.5087,-0.0,1630.51218
2024-06-07 02:00:00,4835.14701,-0.0,-0.0,238.3669,-0.0,843.70325,5524.259000000001,-0.0,368.431,-0.0,498.16,-0.0,510.19464999999997,1.44,-0.0,240.38535,159.05421400000006,426.299786,-0.0,79.806,4690.0,-0.0,6.8097,-0.0,1542.67314
2024-06-07 03:00:00,4531.6767899999995,-0.0,-0.0,241.6322,-0.0,883.20775,5510.127,-0.0,369.873,-0.0,498.16,-0.0,379.51805,1.44,-0.0,273.54195,158.8505360000001,428.579464,-0.0,79.24,4690.0,-0.0,-0.0,-0.0,1531.69326
2024-06-07 04:00:00,4735.878569999999,-0.0,-0.0,241.6322,-0.0,911.42525,5637.348,-0.0,369.152,-0.0,603.54,-0.0,343.31415,1.44,-0.0,268.01585,179.658146,439.977854,-0.0,70.184,4690.0,-0.0,6.8097,-0.0,1438.36428
2024-06-07 05:00:00,5518.83088,-0.0,-0.0,264.4893,-0.0,801.377,6018.232,-0.0,369.873,-0.0,644.255,-0.0,415.11650000000003,1.44,-0.0,193.4135,201.63833199999993,469.613668,-0.0,66.788,4690.0,-0.0,24.9689,-0.0,1471.30392
2024-06-07 06:00:00,8240.0,-0.0,-0.0,591.0193,-0.0,761.8725,5053.0145144680855,-0.0,417.459,-0.0,665.81,-0.0,624.4662999999998,1.44,-0.0,93.9437,-0.0,1000.778642,-0.0,71.316,4690.0,-0.0,68.097,-0.0,1559.14296
2024-06-07 07:00:00,7461.856905800001,-0.0,-0.0,813.0597,99.34448,798.55525,6597.69046,-0.0,433.321,541.36354,476.605,-0.0,828.8324,1.44,-0.0,88.4176,-0.0,1561.57943,-0.0,104.144,4690.0,-0.0,106.6853,6.02284,1619.5323
2024-06-07 08:00:00,8240.0,-0.0,-0.0,506.1215,887.89129,764.69425,3965.427562234043,-0.0,276.143,1768.163175,100.59,-0.0,871.9727499999999,1.44,35.4144,102.23285,-0.0,1349.569376,-0.0,72.448,4690.0,-0.0,83.9863,287.59061,1674.4317
2024-06-07 09:00:00,6314.710988297871,-0.0,-0.0,-0.0,1800.6187,756.229,3451.6870249999997,-0.0,355.453,2117.429975,100.59,-0.0,606.4927,1.44,153.4624,49.7349,-0.0,1021.295744,-0.0,40.752,4690.0,-0.0,72.6368,715.21225,1345.0353
2024-06-07 10:00:00,8240.0,-0.0,-0.0,-0.0,1906.17221,708.25925,2801.2314800000004,-0.0,354.011,2235.30752,119.75,-0.0,363.8332000000001,1.44,227.9802,33.1566,-0.0,952.905404,-0.0,40.186,4690.0,-0.0,22.699,736.29219,1224.25662
2024-06-07 11:00:00,4528.606089999999,-0.0,-0.0,-0.0,1881.33609,869.099,2961.70727,-0.0,257.397,1912.23573,167.65,-0.0,256.72730000000007,1.44,295.12,38.6827,1.743225999999936,759.132774,-0.0,44.714,4690.0,-0.0,-0.0,686.60376,1366.99506
2024-06-07 12:00:00,3719.310117446809,-0.0,-0.0,117.5508,1949.63542,1097.66075,2987.6694950000006,-0.0,266.049,1759.431505,162.86,-0.0,225.3542,1.44,272.986,99.4698,-0.0,873.116674,-0.0,45.846,4690.0,-0.0,-0.0,657.99527,1235.2365
2024-06-07 13:00:00,3254.3770793617023,-0.0,-0.0,150.2038,1962.05348,1179.4915,3147.48101,-0.0,234.325,1720.13899,136.515,-0.0,197.99449999999996,1.44,248.6386,160.2569,-0.0,838.921504,-0.0,58.298,4690.0,-0.0,-0.0,682.08663,1152.8874
2024-06-07 14:00:00,4019.1897317246658,-0.0,-0.0,150.2038,1924.7993,1173.848,3718.321845,-0.0,191.065,1715.773155,153.28,-0.0,184.13470000000004,1.44,244.2118,193.4135,-0.0,852.599572,-0.0,53.77,4690.0,-0.0,-0.0,728.76364,1004.65902
2024-06-07 15:00:00,5239.952309148937,-0.0,-0.0,62.0407,1558.46653,931.1775,4653.34704,-0.0,197.554,1641.55396,160.465,-0.0,271.89019999999994,1.44,229.4558,221.044,-0.0,879.955708,-0.0,53.77,4690.0,-0.0,11.3495,704.67228,1070.5383
2024-06-07 16:00:00,8195.07164,-0.0,-0.0,114.2855,571.23076,654.646,6474.557134999999,-0.0,245.14,956.117865,150.885,-0.0,522.0369499999998,1.44,126.9016,245.91145,-0.0,1185.43256,-0.0,49.808,4690.0,-0.0,97.6057,313.18768,1032.10872
2024-06-07 17:00:00,8240.0,-0.0,-0.0,568.1622,18.62709,584.10225,8078.944300000001,-0.0,406.644,87.3167,136.515,-0.0,856.5960999999999,1.44,19.9206,292.8833,-0.0,1675.56333,-0.0,48.11,4690.0,-0.0,242.8793,10.53997,971.71938
2024-06-07 18:00:00,8240.0,-0.0,-0.0,711.8354,-0.0,547.4195,8175.154000000001,-0.0,440.531,-0.0,155.675,-0.0,982.2484000000001,1.44,-0.0,309.4616,-0.0,1696.080432,-0.0,55.468,4690.0,-0.0,469.8693,-0.0,1130.92764
2024-06-07 19:00:00,8240.0,-0.0,-0.0,639.9988,-0.0,485.341,7902.371999999999,-0.0,427.553,-0.0,217.945,-0.0,1010.2138,1.44,-0.0,232.0962,-0.0,1680.122686,-0.0,61.694,4690.0,-0.0,383.6131,-0.0,1356.01518
2024-06-07 20:00:00,8240.0,-0.0,-0.0,476.7338,-0.0,558.7065,7609.164,-0.0,408.086,-0.0,349.67,-0.0,999.61175,1.44,-0.0,179.59825,-0.0,1495.468768,-0.0,87.73,4690.0,-0.0,147.5435,-0.0,1416.40452
2024-06-07 21:00:00,7820.061826170214,-0.0,-0.0,460.4073,-0.0,646.18075,7332.645,-0.0,378.525,-0.0,316.14,-0.0,937.1483499999999,1.44,-0.0,146.44165,-0.0,1274.340002,-0.0,82.636,4690.0,-0.0,104.4154,-0.0,1339.54536
2024-06-07 22:00:00,8240.0,-0.0,-0.0,241.6322,-0.0,699.794,5760.513403479999,-0.0,419.622,-0.0,306.56,-0.0,787.7574999999998,1.44,-0.0,138.1525,-0.0,1278.899358,-0.0,93.956,4690.0,-0.0,56.7475,-0.0,1312.09566
2024-06-07 23:00:00,7051.213347199999,-0.0,-0.0,39.1836,-0.0,569.9935,6426.755999999999,-0.0,442.694,-0.0,239.5,-0.0,736.3940999999999,1.44,-0.0,104.9959,-0.0,1231.02612,-0.0,83.202,4690.0,-0.0,43.1281,-0.0,1224.25662
2024-06-08 00:00:00,8240.0,-0.0,-0.0,-0.0,-0.0,505.09325,4426.13482876,-0.0,434.042,-0.0,234.71,-0.0,846.9003499999999,1.44,-0.0,35.91965,-0.0,1155.796746,-0.0,91.692,4690.0,-0.0,31.7786,-0.0,1070.5383
2024-06-08 01:00:00,6215.374199148936,-0.0,-0.0,-0.0,-0.0,507.915,5775.07,-0.0,410.97,-0.0,325.72,-0.0,736.1259499999999,1.44,-0.0,58.02405,-0.0,1069.168982,-0.0,73.58,4690.0,-0.0,13.6194,-0.0,785.06142
