INTERVAL_DATETIME,NSW1,QLD1,SA1,TAS1,VIC1
2024-03-22 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-22 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-22 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-23 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-23 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-23 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-23 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-23 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-23 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-23 06:00:00,25.345,36.1,0.0,0.126,0.137
2024-03-23 07:00:00,448.831,554.116,19.836,14.0,98.842
2024-03-23 08:00:00,1086.096,1221.173,243.572,55.388,527.613
2024-03-23 09:00:00,1951.69,1902.956,591.302,90.363,955.207
2024-03-23 10:00:00,2836.542,2143.858,895.169,129.798,1390.791
2024-03-23 11:00:00,3122.334,2191.794,1119.164,172.391,1588.37
2024-03-23 12:00:00,2982.837,2230.057,1233.651,195.366,1779.59
2024-03-23 13:00:00,2701.549,1986.42,1290.059,197.296,2075.034
2024-03-23 14:00:00,2264.502,1596.55,1261.6,175.192,1829.278
2024-03-23 15:00:00,1369.858,1073.974,1126.109,143.666,1711.97
2024-03-23 16:00:00,859.272,580.749,884.719,91.844,1213.204
2024-03-23 17:00:00,351.523,221.048,556.558,35.353,664.088
2024-03-23 18:00:00,24.396,20.388,177.674,3.246,106.275
2024-03-23 19:00:00,0.0,0.0,4.654,0.0,0.0
2024-03-23 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-23 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-23 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-23 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-24 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-24 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-24 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-24 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-24 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-24 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-24 06:00:00,6.559,17.342,0.0,0.028,0.086
2024-03-24 07:00:00,301.141,252.33,20.304,6.65,123.997
2024-03-24 08:00:00,1072.248,644.612,250.024,27.062,537.835
2024-03-24 09:00:00,2065.612,930.582,601.69,54.234,952.706
2024-03-24 10:00:00,2859.734,1146.454,902.346,79.921,1355.575
2024-03-24 11:00:00,3218.014,1330.551,1147.858,95.092,1751.084
2024-03-24 12:00:00,3337.244,1370.709,1277.764,94.288,2052.396
2024-03-24 13:00:00,3190.719,1342.176,1328.76,99.303,2372.308
2024-03-24 14:00:00,2926.952,1162.056,1287.34,89.412,2289.888
2024-03-24 15:00:00,2362.784,932.31,1129.786,63.334,1919.345
2024-03-24 16:00:00,1571.537,519.937,892.656,48.442,1335.26
2024-03-24 17:00:00,580.968,188.042,528.102,22.487,626.796
2024-03-24 18:00:00,37.297,17.041,164.195,2.586,94.646
2024-03-24 19:00:00,0.0,0.0,3.752,0.0,0.0
2024-03-24 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-24 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-24 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-24 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-25 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-25 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-25 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-25 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-25 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-25 06:00:00,19.496,5.556,0.0,0.011,0.066
2024-03-25 07:00:00,534.294,152.534,21.195,8.282,98.648
2024-03-25 08:00:00,1693.568,485.505,229.044,39.424,528.808
2024-03-25 09:00:00,2769.576,760.94,542.443,65.515,1053.928
2024-03-25 10:00:00,3481.779,1019.893,851.16,92.292,1584.786
2024-03-25 11:00:00,3930.052,1054.792,1154.31,122.738,2009.787
2024-03-25 12:00:00,4077.141,1050.226,1297.356,136.282,2261.842
2024-03-25 13:00:00,3897.59,862.251,1333.526,135.572,2397.992
2024-03-25 14:00:00,3504.206,685.282,1279.818,142.426,2331.217
2024-03-25 15:00:00,2779.988,708.674,1183.094,115.923,1979.09
2024-03-25 16:00:00,1735.738,428.289,923.846,74.294,1358.346
2024-03-25 17:00:00,605.271,208.294,545.549,29.762,620.862
2024-03-25 18:00:00,33.392,15.115,162.942,2.709,89.104
2024-03-25 19:00:00,0.0,0.0,3.308,0.0,0.0
2024-03-25 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-25 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-25 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-25 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-26 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-26 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-26 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-26 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-26 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-26 06:00:00,14.8,6.182,0.0,0.006,0.06
2024-03-26 07:00:00,407.741,181.888,16.649,6.935,108.254
2024-03-26 08:00:00,1322.664,485.232,235.03,38.308,498.704
2024-03-26 09:00:00,2400.817,963.44,621.91,74.582,1016.194
2024-03-26 10:00:00,3303.571,1293.132,941.552,137.651,1467.196
2024-03-26 11:00:00,3704.887,1437.296,1161.74,143.224,1881.186
2024-03-26 12:00:00,3803.19,1640.523,1301.862,151.74,2263.299
2024-03-26 13:00:00,3747.194,1470.836,1347.084,148.605,2427.088
2024-03-26 14:00:00,3347.176,1275.805,1309.992,132.349,2300.096
2024-03-26 15:00:00,2619.442,741.376,1175.946,106.766,1904.41
2024-03-26 16:00:00,1608.912,498.27,905.798,69.542,1299.225
2024-03-26 17:00:00,550.623,170.749,539.743,31.738,588.442
2024-03-26 18:00:00,31.689,11.214,159.52,3.238,85.074
2024-03-26 19:00:00,0.0,0.0,3.373,0.0,0.0
2024-03-26 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-26 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-26 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-26 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 06:00:00,17.358,11.659,0.0,0.038,0.013
2024-03-27 07:00:00,438.168,227.616,16.69,11.735,124.923
2024-03-27 08:00:00,1357.964,643.392,235.728,57.612,602.176
2024-03-27 09:00:00,2220.191,1115.545,608.53,102.564,1166.348
2024-03-27 10:00:00,2772.555,1505.928,936.316,150.844,1518.284
2024-03-27 11:00:00,3324.464,1724.698,1209.341,176.341,1757.839
2024-03-27 12:00:00,3504.828,1892.664,1346.016,189.567,1882.468
2024-03-27 13:00:00,3404.263,1820.757,1394.312,186.576,1957.652
2024-03-27 14:00:00,3089.855,1694.912,1351.23,148.816,1895.486
2024-03-27 15:00:00,2545.052,1225.423,1182.444,134.056,1544.69
2024-03-27 16:00:00,1513.802,715.788,890.282,87.114,1134.582
2024-03-27 17:00:00,501.605,270.044,536.127,32.538,552.445
2024-03-27 18:00:00,28.306,11.5,149.842,2.208,74.048
2024-03-27 19:00:00,0.0,0.0,2.556,0.0,0.0
2024-03-27 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 06:00:00,11.082,33.102,0.0,0.043,0.0
2024-03-28 07:00:00,337.374,559.935,15.631,11.204,72.465
2024-03-28 08:00:00,1090.834,1588.673,227.309,55.752,383.172
2024-03-28 09:00:00,1811.004,2318.87,613.511,109.047,824.74
2024-03-28 10:00:00,2317.804,2761.326,943.902,149.796,1307.87
2024-03-28 11:00:00,2526.068,3032.786,1191.253,174.773,1849.23
2024-03-28 12:00:00,2730.638,3288.052,1324.106,187.426,2287.68
2024-03-28 13:00:00,2974.609,3292.726,1371.799,182.073,2463.346
2024-03-28 14:00:00,2738.98,2889.36,1322.698,170.016,2345.548
2024-03-28 15:00:00,2103.961,2142.037,1161.124,136.648,1961.411
2024-03-28 16:00:00,1300.456,1323.395,889.733,88.276,1329.31
2024-03-28 17:00:00,467.099,426.754,521.788,33.513,578.988
2024-03-28 18:00:00,24.064,16.771,142.102,2.233,73.702
2024-03-28 19:00:00,0.0,0.0,2.174,0.0,0.0
2024-03-28 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 06:00:00,10.25,31.813,0.0,0.028,0.0
2024-03-29 07:00:00,359.58,589.914,15.648,9.982,127.455
2024-03-29 08:00:00,1164.518,1490.505,220.385,54.132,709.734
2024-03-29 09:00:00,1910.856,2310.497,576.88,108.276,1445.3
2024-03-29 10:00:00,2613.14,2682.236,900.64,141.58,2047.289
2024-03-29 11:00:00,2844.568,2821.58,1134.452,160.584,2438.496
2024-03-29 12:00:00,3157.578,2940.822,1251.925,180.055,2626.568
2024-03-29 13:00:00,3405.44,2735.656,1282.609,180.158,2592.618
2024-03-29 14:00:00,3074.272,2402.145,1231.099,167.263,2344.576
2024-03-29 15:00:00,2479.226,1688.856,1085.468,125.579,1908.095
2024-03-29 16:00:00,1524.421,1054.19,839.248,78.434,1258.834
2024-03-29 17:00:00,491.227,347.398,491.718,29.458,535.297
2024-03-29 18:00:00,23.737,17.432,133.38,1.682,66.524
2024-03-29 19:00:00,0.0,0.0,1.642,0.0,0.0
2024-03-29 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-30 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-30 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-30 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-30 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-30 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-30 06:00:00,15.693,26.976,0.0,0.03,0.0
2024-03-30 07:00:00,455.148,549.856,15.768,11.47,88.016
2024-03-30 08:00:00,1527.628,1576.611,203.932,39.394,498.535
2024-03-30 09:00:00,2669.652,2443.1,545.002,66.379,1185.859
2024-03-30 10:00:00,3429.377,2609.826,874.301,85.921,1849.034
2024-03-30 11:00:00,3880.105,2934.682,1088.367,103.834,2343.529
2024-03-30 12:00:00,3998.331,3037.638,1209.527,127.096,2553.753
2024-03-30 13:00:00,3841.533,3041.524,1215.588,138.152,2532.826
2024-03-30 14:00:00,3388.3,2866.636,1096.06,138.497,2324.888
2024-03-30 15:00:00,2575.432,2305.15,890.458,111.525,1883.864
2024-03-30 16:00:00,1501.805,1392.494,675.088,71.87,1245.968
2024-03-30 17:00:00,472.732,416.82,442.477,26.072,526.69
2024-03-30 18:00:00,19.266,17.504,118.82,1.406,59.31
2024-03-30 19:00:00,0.0,0.0,1.248,0.0,0.0
2024-03-30 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-30 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-30 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-30 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-31 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-31 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-31 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-31 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-31 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-31 06:00:00,14.718,27.982,0.0,0.0,0.0
2024-03-31 07:00:00,424.54,515.35,12.484,5.443,54.469
2024-03-31 08:00:00,1369.437,1380.932,198.601,29.312,346.974
2024-03-31 09:00:00,2392.376,2231.466,540.184,54.814,760.33
2024-03-31 10:00:00,3179.494,2632.482,871.262,79.791,1284.512
2024-03-31 11:00:00,3570.082,2701.034,1102.13,119.616,2033.779
2024-03-31 12:00:00,3670.449,2610.852,1225.334,142.342,2521.779
2024-03-31 13:00:00,3444.986,2557.699,1238.667,153.364,2514.543
2024-03-31 14:00:00,2751.047,2397.292,1177.104,140.082,2297.704
2024-03-31 15:00:00,2125.701,1955.584,1038.33,116.733,1837.269
2024-03-31 16:00:00,1255.828,1135.63,790.544,72.774,1194.92
2024-03-31 17:00:00,386.602,382.173,422.234,24.29,491.085
2024-03-31 18:00:00,16.134,15.95,112.659,1.134,53.032
2024-03-31 19:00:00,0.0,0.0,1.882,0.0,0.0
2024-03-31 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-31 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-31 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-03-31 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-01 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-01 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-01 06:00:00,13.99,20.364,0.0,0.0,0.0
2024-04-01 07:00:00,431.99,417.865,7.845,5.487,103.952
2024-04-01 08:00:00,1436.052,1274.852,119.738,28.245,560.196
2024-04-01 09:00:00,2518.297,1719.058,270.736,71.98,1008.989
2024-04-01 10:00:00,3334.958,2199.057,603.31,95.284,1295.537
2024-04-01 11:00:00,3787.066,2371.606,762.744,116.809,1141.434
2024-04-01 12:00:00,3914.23,2160.074,901.267,150.847,911.94
2024-04-01 13:00:00,3710.088,1954.282,863.76,132.09,813.3
2024-04-01 14:00:00,3240.342,1757.122,768.884,97.446,681.422
2024-04-01 15:00:00,2478.645,1419.284,609.103,48.299,467.957
2024-04-01 16:00:00,1474.03,945.728,473.322,23.194,173.142
2024-04-01 17:00:00,424.18,320.375,160.378,7.524,46.506
2024-04-01 18:00:00,14.366,12.098,40.477,0.238,4.044
2024-04-01 19:00:00,0.0,0.0,0.399,0.0,0.0
2024-04-01 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-01 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-01 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-01 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-02 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-02 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-02 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-02 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-02 06:00:00,10.932,28.967,0.0,0.0,0.0
2024-04-02 07:00:00,387.022,551.921,7.263,1.183,46.503
2024-04-02 08:00:00,816.623,1665.184,147.288,6.237,351.274
2024-04-02 09:00:00,1266.204,2645.507,412.314,14.114,973.441
2024-04-02 10:00:00,1631.184,2813.334,600.108,20.958,1204.353
2024-04-02 11:00:00,1650.204,2897.844,718.1,37.802,1558.516
2024-04-02 12:00:00,1633.033,2987.38,829.58,51.936,1751.298
2024-04-02 13:00:00,1803.75,3079.72,924.508,47.314,1690.648
2024-04-02 14:00:00,2309.768,2809.02,873.57,23.274,1516.103
2024-04-02 15:00:00,2332.837,2210.652,909.924,22.934,1145.018
2024-04-02 16:00:00,1444.38,1316.413,624.093,19.013,664.062
2024-04-02 17:00:00,427.363,385.536,300.764,11.19,266.855
2024-04-02 18:00:00,13.499,16.215,75.456,0.823,29.518
2024-04-02 19:00:00,0.0,0.0,0.358,0.0,0.0
2024-04-02 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-02 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-02 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-02 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-03 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-03 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-03 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-03 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-03 06:00:00,10.9,24.16,0.0,0.0,0.0
2024-04-03 07:00:00,428.302,585.902,8.477,8.952,77.292
2024-04-03 08:00:00,1526.296,1671.009,127.286,54.021,465.709
2024-04-03 09:00:00,2592.198,2613.16,303.638,105.894,842.719
2024-04-03 10:00:00,3269.753,3256.534,557.11,149.165,1083.745
2024-04-03 11:00:00,3412.35,3472.027,735.88,164.05,1245.537
2024-04-03 12:00:00,3386.037,3541.912,878.6,156.695,1219.497
2024-04-03 13:00:00,3065.206,3275.176,1087.076,142.538,1209.014
2024-04-03 14:00:00,2598.578,2770.026,1101.834,149.058,1065.038
2024-04-03 15:00:00,2085.136,2177.222,1000.94,110.767,849.219
2024-04-03 16:00:00,1266.33,1232.524,688.896,56.07,566.6
2024-04-03 17:00:00,381.73,355.429,352.224,18.106,275.572
2024-04-03 18:00:00,10.88,13.961,114.201,0.744,25.181
2024-04-03 19:00:00,0.0,0.0,0.159,0.0,0.0
2024-04-03 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-03 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-03 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-03 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-04 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-04 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-04 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-04 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-04 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-04 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-04 06:00:00,1.458,24.174,0.0,0.0,0.0
2024-04-04 07:00:00,138.076,442.575,9.431,8.911,97.006
2024-04-04 08:00:00,532.626,1186.206,200.698,51.677,616.089
2024-04-04 09:00:00,805.286,1893.968,586.016,101.394,1334.326
2024-04-04 10:00:00,1006.23,2103.248,963.074,142.702,1867.108
2024-04-04 11:00:00,1152.876,2321.108,1079.916,166.057,2205.862
2024-04-04 12:00:00,1135.49,2569.837,1171.194,168.968,2218.899
2024-04-04 13:00:00,1028.038,2288.506,1173.807,153.167,1982.602
2024-04-04 14:00:00,822.866,1898.198,1088.028,129.996,1714.857
2024-04-04 15:00:00,580.726,1461.94,948.669,93.464,1304.872
2024-04-04 16:00:00,314.822,857.524,703.767,60.227,918.09
2024-04-04 17:00:00,91.839,241.986,405.621,21.342,336.801
2024-04-04 18:00:00,3.582,8.056,98.533,0.901,32.007
2024-04-04 19:00:00,0.0,0.0,0.122,0.0,0.0
2024-04-04 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-04 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-04 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-04 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-05 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-05 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-05 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-05 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-05 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-05 06:00:00,0.511,11.962,0.0,0.0,0.0
2024-04-05 07:00:00,56.938,269.166,9.014,7.926,78.654
2024-04-05 08:00:00,249.183,744.986,198.391,46.422,518.374
2024-04-05 09:00:00,493.673,1068.21,584.712,93.116,1056.596
2024-04-05 10:00:00,786.666,1310.642,947.491,126.469,1721.272
2024-04-05 11:00:00,699.286,1624.744,1204.104,154.26,2159.178
2024-04-05 12:00:00,635.484,1521.307,1317.687,164.469,2379.047
2024-04-05 13:00:00,546.634,1576.052,1393.695,161.004,2301.574
2024-04-05 14:00:00,443.714,1570.264,1329.97,153.823,1950.81
2024-04-05 15:00:00,305.776,1007.209,1151.912,119.634,1390.145
2024-04-05 16:00:00,146.146,509.873,833.642,72.616,826.243
2024-04-05 17:00:00,40.85,193.157,447.536,21.804,301.582
2024-04-05 18:00:00,0.87,9.94,95.502,0.692,27.534
2024-04-05 19:00:00,0.0,0.0,0.082,0.0,0.0
2024-04-05 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-05 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-05 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-05 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-06 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-06 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-06 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-06 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-06 06:00:00,4.854,18.76,0.0,0.0,0.0
2024-04-06 07:00:00,276.256,444.732,5.626,6.977,43.554
2024-04-06 08:00:00,1147.398,1321.538,164.126,34.294,253.574
2024-04-06 09:00:00,2130.41,2114.803,496.256,70.732,522.545
2024-04-06 10:00:00,2878.729,2714.9,832.57,112.256,885.025
2024-04-06 11:00:00,3352.555,2839.382,1071.63,119.764,1143.34
2024-04-06 12:00:00,3516.315,2694.722,1203.14,130.002,1209.228
2024-04-06 13:00:00,3341.048,2615.895,1190.618,103.698,1070.188
2024-04-06 14:00:00,2981.158,2205.228,1166.883,88.462,980.872
2024-04-06 15:00:00,2285.962,1584.732,1015.126,66.786,722.383
2024-04-06 16:00:00,1254.304,854.455,737.328,45.033,468.703
2024-04-06 17:00:00,323.306,243.52,394.832,15.861,221.257
2024-04-06 18:00:00,4.994,8.754,85.985,0.528,19.99
2024-04-06 19:00:00,0.0,0.0,0.028,0.0,0.0
2024-04-06 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-06 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-06 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-06 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-07 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-07 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-07 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-07 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-07 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-07 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-07 06:00:00,2.249,1.548,0.0,0.0,0.0
2024-04-07 07:00:00,198.032,136.082,6.076,1.442,33.433
2024-04-07 08:00:00,949.142,649.186,121.41,9.296,231.787
2024-04-07 09:00:00,2063.599,1533.529,310.364,23.06,523.552
2024-04-07 10:00:00,2874.448,2218.604,549.782,43.632,895.27
2024-04-07 11:00:00,3300.729,2759.816,818.085,55.411,1236.754
2024-04-07 12:00:00,3355.976,2913.504,992.17,58.727,1560.526
2024-04-07 13:00:00,3028.335,2734.144,1077.304,63.302,1684.106
2024-04-07 14:00:00,2420.633,2408.832,1067.78,63.016,1617.896
2024-04-07 15:00:00,1717.204,1862.826,975.788,51.163,1196.958
2024-04-07 16:00:00,1037.92,943.612,746.344,30.251,768.179
2024-04-07 17:00:00,273.669,259.471,395.333,12.11,316.717
2024-04-07 18:00:00,4.762,9.584,83.186,0.754,25.27
2024-04-07 19:00:00,0.0,0.0,0.034,0.0,0.0
2024-04-07 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-07 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-07 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-07 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-08 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-08 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-08 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-08 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-08 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-08 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-08 06:00:00,6.804,12.364,0.0,0.0,0.0
2024-04-08 07:00:00,373.303,420.178,8.246,4.277,63.702
2024-04-08 08:00:00,1338.7,1317.43,186.156,27.6,447.338
2024-04-08 09:00:00,2203.28,2276.658,537.42,63.876,1028.704
2024-04-08 10:00:00,2907.058,3114.451,770.892,97.417,1706.464
2024-04-08 11:00:00,3224.18,3354.314,971.263,121.338,2093.811
2024-04-08 12:00:00,3135.058,3373.192,1089.274,130.824,2248.374
2024-04-08 13:00:00,2867.984,3224.319,1009.327,122.035,1998.12
2024-04-08 14:00:00,2465.411,2588.536,719.538,105.405,1307.973
2024-04-08 15:00:00,1820.49,1875.695,487.412,56.82,868.399
2024-04-08 16:00:00,1132.909,1089.698,411.236,32.377,402.313
2024-04-08 17:00:00,329.662,333.264,187.566,14.986,147.74
2024-04-08 18:00:00,5.336,10.583,58.512,0.303,8.191
2024-04-08 19:00:00,0.0,0.0,0.008,0.0,0.0
2024-04-08 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-04-08 21:00:00,0.0,0.0,0.0,0.0,0.0
