,NSW1-HYDRO,NSW1-SOLAR,NSW1-WIND,QLD1-HYDRO,QLD1-SOLAR,QLD1-WIND,SA1-SOLAR,SA1-WIND,TAS1-HYDRO,TAS1-WIND,VIC1-HYDRO,VIC1-SOLAR,VIC1-WIND,NSW1-ROOFTOP-SOLAR,QLD1-ROOFTOP-SOLAR,SA1-ROOFTOP-SOLAR,TAS1-ROOFTOP-SOLAR,VIC1-ROOFTOP-SOLAR
2024-09-29 04:30:00,0.3489340129656878,7.948051948051947e-07,0.3309134721945818,0.5118948412698413,4.242087542087542e-05,0.3158734329037793,0.0,0.47573192909203,0.17520239311755575,0.6192946182708683,0.0004115591397849462,0.0,0.5816306408060568,0.0,0.0,0.0,0.0,0.0
2024-09-29 05:00:00,0.35287793485523783,7.948051948051947e-07,0.30741082621737414,0.5223572211779449,4.242087542087542e-05,0.30330204860357424,0.0,0.41706144385892985,0.17194162793246762,0.6357587945575446,0.0004115591397849462,0.0,0.618813893612688,0.0,0.0,0.0,0.0,0.0
2024-09-29 05:30:00,0.35586357555143266,0.0003756223265483089,0.30669393627724684,0.5371958020050125,0.0009593061858454222,0.28347013223012407,0.0,0.4151590752397242,0.20049508277694406,0.6362393283413283,0.00047876344086021503,0.0,0.628626238008126,0.0,0.0,0.0,0.0,0.0
2024-09-29 06:00:00,0.34611420691787687,0.015347395857441814,0.3028635861945836,0.5119978853383459,0.041683888797050345,0.26629142216878754,0.0,0.441059195022342,0.2739766579578537,0.6507796319111319,0.0004115591397849462,0.0010207583582012908,0.60303275348443,0.003651683552791,0.0079818335041962,0.0,5.1494937651513947e-05,6.276343587787217e-06
2024-09-29 06:30:00,0.34806611111111113,0.08090345523058974,0.2998237417978784,0.5106646825396826,0.19451789574956205,0.25614890219153374,0.0028408521364076916,0.4325411635154944,0.23040805540263148,0.739027963989964,0.0004115591397849462,0.027296092833503247,0.6003121347458142,0.0366223965556528,0.0558257024204618,7.953791652018434e-05,0.0058743840413227,0.0045004112369472
2024-09-29 07:00:00,0.34868843459222765,0.1802816707308706,0.2770696804637121,0.49082837301587307,0.3636718464431068,0.1864702072475217,0.03315491567122678,0.4331411764389324,0.1877680425585946,0.7132121582816583,0.0004115591397849462,0.13335773743705556,0.5263755991802822,0.1019344604339067,0.1568458845198172,0.0127202338626846,0.0275973254321613,0.0326678226054248
2024-09-29 07:30:00,0.34861506841817186,0.26054952902786405,0.2655875392351345,0.464342757936508,0.4891835315952253,0.141306770051867,0.12265983398030064,0.44120428064211326,0.2133999980823193,0.6714673095156845,0.0004115591397849462,0.184296435759284,0.4754335743630181,0.1742479504780458,0.2800985213115324,0.0620936606689775,0.0560779871024986,0.0539435358300082
2024-09-29 08:00:00,0.34871898193760265,0.30693588196470184,0.22950707334989426,0.4630654761904762,0.5317564814656947,0.08978088396191401,0.17851328586768586,0.4463802645758915,0.18523268612997698,0.7319812996746746,0.0004115591397849462,0.19575319831011606,0.4820281677605114,0.2701368580524499,0.3907673194210352,0.157847767609297,0.1176500879375089,0.0707182920486367
2024-09-29 08:30:00,0.37610679608648057,0.33607297515366275,0.21093556414144904,0.4750421626984127,0.540374943761223,0.054079041579376014,0.3399080154963044,0.3868851626556182,0.2188780471715633,0.7565384916361166,0.0004115591397849462,0.16965676456545173,0.4689814058024849,0.3720318241018394,0.4760119285503293,0.244501146141377,0.1458415857271877,0.0703834627624534
2024-09-29 09:00:00,0.4332327287547893,0.3486628396237148,0.19891812218133323,0.47544394841269844,0.5337796881031529,0.050588773156088104,0.300799083072972,0.361853138769959,0.24678293905835605,0.7356504345855596,0.0004115591397849462,0.13021889808254866,0.48969437547840367,0.42628254828689,0.5608028096818475,0.3640312573406868,0.2164688732907642,0.0764466835527597
2024-09-29 09:30:00,0.44096867457243083,0.3771127515167714,0.18352569778300343,0.47367063492063494,0.5154086601131863,0.03895178763348654,0.38698845357507583,0.2975129916705247,0.2178053357390737,0.7081759961698713,0.0004115591397849462,0.12462699537326986,0.4995527160832155,0.4745275780004993,0.6275870532223593,0.4132450780611625,0.3268819419137103,0.0781440251665004
2024-09-29 10:00:00,0.4492301247428543,0.4267893443333812,0.18707718027531933,0.4742956349206349,0.5099951469515095,0.007216750004446376,0.25628286756655644,0.2078367874425256,0.2501274238188438,0.708999685074685,0.00040739247311827954,0.13082510617921275,0.4624622433030271,0.5020160336281033,0.6931413007593265,0.5201620664587016,0.293639979085133,0.0901550366019984
2024-09-29 10:30:00,0.4424823633825944,0.43839142562992084,0.18502818090778134,0.4741369047619048,0.4940452745806403,0.0032688775144741737,0.354848589460745,0.2631875784043422,0.20225297318972685,0.8423683006171756,0.0004115591397849462,0.19380020005583087,0.448135729225489,0.5281314678879714,0.7340901982589355,0.6464730501677455,0.2793679590575634,0.1177927791485676
2024-09-29 11:00:00,0.4458231730569239,0.4489275341956989,0.16514681626307734,0.4728447420634921,0.48411191015260097,0.0014719039154879863,0.3672165392009614,0.2841605892113294,0.22352504985441263,0.8802272634322634,0.0004101702508960573,0.14780005224713624,0.4794852566556963,0.5669003933422295,0.7553476481729249,0.6958761711295391,0.1614802021770475,0.1444162099944495
2024-09-29 11:30:00,0.4490477383141762,0.4275914366909549,0.1926105798526501,0.4743402777777778,0.49981089802433337,0.0031651234567901237,0.3528809551019995,0.31833883358592074,0.20405760688659916,0.9230770739245739,0.0004115591397849462,0.10364991516011172,0.4803583327951416,0.5500506692933161,0.7981826988236521,0.6599276841262999,0.1513634275030501,0.1453994128617015
2024-09-29 12:00:00,0.45376504965790915,0.4122656592099156,0.24094730732286937,0.4647693452380952,0.4971965434140754,0.005235216595651699,0.3474117334546668,0.2753884016304364,0.2279551240034165,0.9292012569875071,0.0003415770609318997,0.15307015601384383,0.4452705411816063,0.5383656095275743,0.7816013188302549,0.6947817293982215,0.1642332007668784,0.1553635176340695
2024-09-29 12:30:00,0.45760816330049264,0.3583215738109471,0.2543336970424339,0.4618154761904762,0.5421506222575792,0.014781153676846107,0.3641639177419844,0.2602104892653049,0.2164728213166252,0.9255360014836265,0.00034296594982078857,0.18803451438277594,0.4324883016056623,0.5266621675828635,0.7702996038296468,0.7795002155477538,0.138675867095527,0.1536102346970463
