day,avg_temperature_deg_c,avg_barometric_pressure_hpa,avg_wind_speed_ms
2019-01-23,35.59513888888889,1007.4763888888889,2.314583333333333
2019-01-24,40.949305555555554,1003.0534722222224,3.734027777777778
2019-01-25,27.179861111111112,1008.5965277777777,3.6875
2019-01-26,23.2875,1010.7430555555555,2.939583333333333
2019-01-27,20.788194444444443,1013.9097222222222,2.520138888888889
2019-01-28,24.214583333333334,1012.1756944444444,2.2173611111111113
2019-01-29,27.476388888888888,1008.7458333333333,2.8006944444444444
2019-01-30,29.04513888888889,1005.3048611111111,3.3069444444444445
2019-01-31,22.814583333333335,1013.8687500000001,4.686111111111111
2019-02-01,26.800694444444446,1013.2861111111112,3.1590277777777778
2019-02-02,31.84722222222222,1008.2493055555556,1.6805555555555556
2019-02-03,28.91041666666667,1007.5076388888889,3.245833333333333
2019-02-04,24.72222222222222,1012.0534722222224,4.228472222222222
2019-02-05,25.810416666666665,1009.9395833333333,3.9909722222222226
2019-02-06,25.19375,1009.0451388888889,2.714583333333333
2019-02-07,24.106250000000003,1009.9826388888889,3.863194444444444
2019-02-08,21.104166666666668,1011.8416666666667,4.336111111111111
2019-02-09,20.224305555555556,1010.623611111111,3.9722222222222223
2019-02-10,20.72986111111111,1011.4930555555555,2.2944444444444443
2019-02-11,21.79513888888889,1005.563888888889,1.9208333333333334
2019-02-12,19.383333333333333,1005.5791666666667,4.251388888888889
2019-02-13,18.306944444444444,1015.6173611111111,3.2993055555555557
2019-02-14,19.648611111111112,1019.2652777777779,2.4229166666666666
2019-02-15,24.46527777777778,1018.8791666666667,2.4229166666666666
2019-02-16,26.740972222222222,1015.0124999999999,2.3625
2019-02-17,28.50347222222222,1008.501388888889,1.6715277777777777
2019-02-18,22.271527777777777,1009.5722222222222,3.9694444444444446
2019-02-19,19.975,1014.936111111111,3.0472222222222225
2019-02-20,19.511805555555554,1016.9715277777777,2.9555555555555557
2019-02-21,21.84027777777778,1017.8722222222223,2.7777777777777777
2019-02-22,25.428472222222222,1017.8562499999999,3.138888888888889
2019-02-23,28.792361111111113,1017.6333333333334,2.763888888888889
2019-02-24,31.352083333333333,1016.7715277777778,2.566666666666667
2019-02-25,32.33958333333333,1017.311111111111,2.884027777777778
2019-02-26,28.710416666666667,1016.0215277777778,2.5055555555555555
2019-02-27,29.304166666666667,1014.1701388888889,2.084027777777778
2019-02-28,30.141666666666666,1013.8194444444445,2.022222222222222
2019-03-01,34.394444444444446,1012.9576388888888,2.7965277777777775
2019-03-02,34.80486111111111,1012.3812499999999,2.966666666666667
2019-03-03,27.59722222222222,1015.0451388888889,2.457638888888889
2019-03-04,25.05902777777778,1016.3618055555556,2.1881944444444446
2019-03-05,21.924305555555556,1015.251388888889,3.0250000000000004
2019-03-06,18.529861111111114,1020.1048611111112,4.626388888888889
2019-03-07,19.59027777777778,1019.0930555555556,2.2159722222222222
2019-03-08,24.490972222222222,1015.751388888889,1.9680555555555554
2019-03-09,26.394444444444446,1016.3131944444444,2.0465277777777775
2019-03-10,24.54236111111111,1014.5687499999999,2.051388888888889
2019-03-11,22.327777777777776,1013.53125,2.0555555555555554
2019-03-12,20.713194444444444,1015.4020833333333,2.8715277777777777
2019-03-13,19.230555555555554,1015.9513888888889,2.048611111111111
2019-03-14,19.81527777777778,1015.1777777777778,2.178472222222222
2019-03-15,21.561111111111114,1015.7451388888888,2.7444444444444445
2019-03-16,24.6625,1014.8791666666667,2.2180555555555554
2019-03-17,25.37986111111111,1014.2131944444445,2.497916666666667
2019-03-18,24.73888888888889,1013.8249999999999,2.004861111111111
2019-03-19,22.279166666666665,1013.7854166666667,2.1395833333333334
2019-03-20,21.724305555555556,1013.7256944444445,1.9249999999999998
2019-03-21,23.365277777777777,1012.5875000000001,2.6409722222222225
2019-03-22,24.25347222222222,1009.8499999999999,2.1708333333333334
2019-03-23,22.747916666666665,1010.4736111111112,1.1583333333333334
2019-03-24,21.35,1008.7854166666667,2.3875
2019-03-25,18.386805555555554,1015.3312500000001,3.957638888888889
2019-03-26,18.113194444444446,1021.6763888888888,2.7340277777777775
2019-03-27,19.334027777777777,1019.8666666666666,1.7159722222222222
2019-03-28,22.413194444444443,1013.1909722222222,1.8736111111111111
2019-03-29,20.282638888888886,1011.0673611111112,4.75
2019-03-30,15.04027777777778,1019.1673611111112,3.396527777777778
2019-03-31,17.14236111111111,1022.3465277777777,2.2152777777777777
2019-04-01,17.248611111111114,1023.3902777777779,1.976388888888889
2019-04-02,19.398611111111112,1021.3597222222221,1.5097222222222222
2019-04-03,22.15902777777778,1022.0965277777777,2.0625
2019-04-04,26.043750000000003,1020.8854166666666,1.9375
2019-04-05,26.581944444444446,1016.6270833333333,4.151388888888889
2019-04-06,18.947916666666668,1020.6520833333333,2.154166666666667
2019-04-07,18.304861111111112,1017.7291666666666,2.0493055555555557
2019-04-08,18.622916666666665,1016.6472222222224,2.1222222222222222
2019-04-09,16.59722222222222,1022.0277777777778,2.9409722222222223
2019-04-10,15.761805555555554,1024.9243055555555,2.7680555555555557
2019-04-11,16.02013888888889,1023.2159722222223,1.4777777777777779
2019-04-12,18.663194444444443,1020.967361111111,1.990277777777778
2019-04-13,19.97222222222222,1021.1131944444444,1.5256944444444445
2019-04-14,22.118055555555557,1018.15625,1.8576388888888888
2019-04-15,25.56875,1014.3402777777778,2.976388888888889
2019-04-16,26.563194444444445,1014.6958333333334,3.310416666666667
2019-04-17,24.839583333333334,1016.8840277777776,4.387499999999999
2019-04-18,20.834722222222222,1022.0006944444444,1.9444444444444444
2019-04-19,26.311805555555555,1018.7138888888888,2.6576388888888887
2019-04-20,26.977777777777778,1014.7666666666667,3.7624999999999997
2019-04-21,16.71597222222222,1019.9798611111112,2.2444444444444445
2019-04-22,15.754166666666666,1024.4444444444443,2.79375
