,NSW1,QLD1,SA1,TAS1,VIC1
2024-01-08 16:30:00,8601.06,8241.94,980.84,1139.97,4949.29
2024-01-08 17:00:00,8743.56,8509.26,1145.54,1165.79,4937.58
2024-01-08 17:30:00,8780.04,8723.02,1249.2,1173.2,4973.16
2024-01-08 18:00:00,8728.68,8729.96,1346.95,1182.88,4959.05
2024-01-08 18:30:00,8636.5,8784.28,1408.03,1175.25,4929.07
2024-01-08 19:00:00,8606.49,8791.28,1441.5,1169.11,4910.92
2024-01-08 19:30:00,8591.03,8591.35,1465.25,1168.4,4831.18
2024-01-08 20:00:00,8442.03,8489.04,1473.24,1156.79,4766.04
2024-01-08 20:30:00,8216.55,8346.29,1451.73,1150.43,4628.31
2024-01-08 21:00:00,8098.09,8067.68,1410.75,1128.06,4523.87
2024-01-08 21:30:00,7986.5,7864.38,1371.62,1103.81,4400.76
2024-01-08 22:00:00,7818.0,7513.68,1334.24,1078.6,4288.83
2024-01-08 22:30:00,7629.78,7263.44,1306.93,1064.9,4206.95
2024-01-08 23:00:00,7407.97,7031.08,1266.52,1035.88,4290.09
2024-01-08 23:30:00,7287.8,6819.1,1334.51,1020.48,4294.94
2024-01-09 00:00:00,7116.69,6648.09,1356.2,1016.76,4158.37
2024-01-09 00:30:00,6877.47,6526.49,1374.63,1005.82,4047.45
2024-01-09 01:00:00,6656.81,6470.77,1313.59,991.3,3972.22
2024-01-09 01:30:00,6505.53,6350.26,1272.22,985.01,3857.31
2024-01-09 02:00:00,6382.24,6264.93,1232.85,984.84,3788.9
2024-01-09 02:30:00,6322.54,6240.62,1196.2,979.92,3749.88
2024-01-09 03:00:00,6304.96,6200.71,1175.78,984.91,3750.76
2024-01-09 03:30:00,6330.01,6183.88,1152.6,985.38,3793.36
2024-01-09 04:00:00,6466.05,6251.56,1153.61,991.55,3878.23
2024-01-09 04:30:00,6639.47,6253.59,1157.19,1011.71,3999.6
2024-01-09 05:00:00,6893.79,6343.79,1165.87,1035.34,4158.46
2024-01-09 05:30:00,7107.6,6397.16,1221.01,1085.75,4270.13
2024-01-09 06:00:00,7310.22,6445.56,1262.46,1101.22,4363.53
2024-01-09 06:30:00,7485.62,6775.72,1225.94,1116.43,4381.82
2024-01-09 07:00:00,7593.0,7037.66,1159.02,1109.59,4299.42
2024-01-09 07:30:00,7497.93,7065.64,1055.89,1101.45,4101.66
2024-01-09 08:00:00,7392.25,7044.3,916.47,1087.61,3939.72
2024-01-09 08:30:00,7356.18,7039.32,784.39,1060.61,3724.93
2024-01-09 09:00:00,7127.01,7066.04,668.67,1046.09,3660.42
2024-01-09 09:30:00,6951.94,7053.83,551.15,1015.16,3588.94
2024-01-09 10:00:00,6833.27,6970.94,521.34,985.15,3279.21
2024-01-09 10:30:00,6712.39,6862.0,452.28,962.65,3333.33
2024-01-09 11:00:00,6765.23,6680.06,346.83,959.84,3410.34
2024-01-09 11:30:00,6945.29,6635.11,274.3,957.42,3388.98
2024-01-09 12:00:00,7121.43,6548.74,262.5,959.71,3377.59
2024-01-09 12:30:00,7574.38,6650.82,267.11,944.83,3418.55
2024-01-09 13:00:00,7898.26,6894.96,263.91,955.6,3409.74
2024-01-09 13:30:00,7783.42,7205.71,300.58,963.96,3385.23
2024-01-09 14:00:00,7418.79,7344.29,333.66,968.2,3449.56
2024-01-09 14:30:00,7315.73,7396.97,375.91,969.09,3558.84
2024-01-09 15:00:00,7699.3,7665.94,435.65,985.13,3701.56
2024-01-09 15:30:00,8207.12,8070.49,536.76,1012.18,3999.11
2024-01-09 16:00:00,8635.75,8405.58,691.96,1045.77,4327.71
2024-01-09 16:30:00,8960.52,8757.82,840.66,1085.19,4688.63
2024-01-09 17:00:00,8971.44,8893.47,998.64,1107.76,4981.48
2024-01-09 17:30:00,8965.3,8959.23,1178.43,1106.8,5257.84
2024-01-09 18:00:00,8880.5,8925.74,1340.93,1155.37,5498.38
2024-01-09 18:30:00,8768.99,8963.82,1475.25,1166.63,5557.2
2024-01-09 19:00:00,8686.81,8874.33,1530.06,1147.64,5525.52
2024-01-09 19:30:00,8645.72,8821.66,1536.33,1136.37,5445.07
2024-01-09 20:00:00,8504.22,8684.26,1528.13,1117.04,5352.48
2024-01-09 20:30:00,8313.81,8575.11,1511.23,1108.48,5209.84
2024-01-09 21:00:00,8157.77,8260.76,1458.64,1097.94,5028.42
2024-01-09 21:30:00,8046.81,7969.04,1420.51,1068.06,4837.76
2024-01-09 22:00:00,7868.8,7626.88,1376.08,1049.63,4654.47
2024-01-09 22:30:00,7677.82,7282.55,1347.26,1020.54,4548.35
2024-01-09 23:00:00,7485.05,7087.2,1322.4,992.54,4615.94
2024-01-09 23:30:00,7364.78,6888.24,1384.24,980.65,4600.23
2024-01-10 00:00:00,7200.24,6709.59,1355.53,977.43,4419.94
2024-01-10 00:30:00,6950.2,6541.04,1361.24,974.41,4286.42
2024-01-10 01:00:00,6761.85,6456.58,1367.51,964.04,4200.23
2024-01-10 01:30:00,6597.84,6387.51,1327.48,958.16,4090.42
2024-01-10 02:00:00,6541.35,6299.1,1252.46,974.89,4022.56
2024-01-10 02:30:00,6489.76,6253.37,1252.73,966.37,3967.63
2024-01-10 03:00:00,6462.85,6209.81,1235.18,972.84,3958.52
2024-01-10 03:30:00,6491.57,6163.42,1205.7,965.27,4000.14
2024-01-10 04:00:00,6608.16,6193.11,1215.52,972.82,4076.52
2024-01-10 04:30:00,6781.47,6281.39,1235.06,991.18,4215.42
2024-01-10 05:00:00,7054.27,6359.52,1267.37,1011.69,4388.95
2024-01-10 05:30:00,7289.65,6460.77,1299.13,1069.94,4485.44
2024-01-10 06:00:00,7444.31,6601.05,1321.38,1055.48,4588.4
2024-01-10 06:30:00,7545.14,6721.43,1306.24,1042.71,4624.64
2024-01-10 07:00:00,7694.6,6729.88,1211.06,1020.05,4511.52
2024-01-10 07:30:00,7664.59,6633.02,1096.45,1038.13,4349.47
2024-01-10 08:00:00,7482.43,6532.24,993.56,1013.6,4199.68
2024-01-10 08:30:00,7269.72,6425.7,826.08,979.89,3979.76
2024-01-10 09:00:00,7076.41,6358.48,679.42,992.73,3881.0
2024-01-10 09:30:00,7038.72,6278.32,552.91,941.8,3791.12
2024-01-10 10:00:00,6970.7,6320.52,467.35,894.35,3695.56
2024-01-10 10:30:00,6937.9,6395.46,398.78,869.31,3650.89
2024-01-10 11:00:00,6983.18,6464.96,340.06,903.92,3588.29
2024-01-10 11:30:00,6979.55,6662.28,317.78,912.52,3572.72
2024-01-10 12:00:00,7073.87,6963.65,310.24,896.98,3542.77
2024-01-10 12:30:00,7107.61,6816.24,334.6,883.78,3721.67
2024-01-10 13:00:00,7394.28,6987.82,363.62,874.62,3787.09
2024-01-10 13:30:00,7626.83,7276.16,385.92,883.01,3808.09
2024-01-10 14:00:00,8200.03,7484.52,412.58,890.42,3940.3
2024-01-10 14:30:00,8884.87,7713.42,487.99,897.88,4042.75
2024-01-10 15:00:00,9278.89,7835.51,561.27,903.11,4037.44
2024-01-10 15:30:00,9425.04,8135.26,660.17,944.4,4231.99
2024-01-10 16:00:00,9602.44,8586.54,791.12,989.05,4508.74
2024-01-10 16:30:00,10069.44,9050.46,954.77,1053.19,4788.29
2024-01-10 17:00:00,10267.06,9211.32,1073.3,1097.48,5114.12
2024-01-10 17:30:00,10461.38,9184.95,1233.56,1111.41,5379.66
2024-01-10 18:00:00,10438.21,9134.1,1382.7,1109.09,5531.94
2024-01-10 18:30:00,10283.33,9164.68,1505.77,1085.93,5540.65
2024-01-10 19:00:00,10072.03,9130.57,1568.44,1114.36,5466.29
2024-01-10 19:30:00,9938.43,8934.56,1590.41,1127.77,5340.42
2024-01-10 20:00:00,9626.55,8786.35,1586.05,1112.18,5251.19
2024-01-10 20:30:00,9271.72,8558.37,1538.6,1097.34,5086.42
2024-01-10 21:00:00,9058.0,8237.49,1502.6,1060.86,4899.56
2024-01-10 21:30:00,8830.67,7931.28,1447.19,1056.19,4734.51
2024-01-10 22:00:00,8476.18,7585.68,1423.03,1040.2,4558.41
2024-01-10 22:30:00,8181.74,7340.21,1374.1,1023.68,4409.73
2024-01-10 23:00:00,7875.55,7101.14,1356.12,1008.2,4467.99
2024-01-10 23:30:00,7685.67,6841.29,1410.2,1003.95,4486.75
2024-01-11 00:00:00,7489.46,6615.34,1392.97,1004.95,4288.84
2024-01-11 00:30:00,7219.88,6490.1,1398.03,1004.75,4170.9
2024-01-11 01:00:00,7021.72,6375.78,1364.35,999.88,4100.06
2024-01-11 01:30:00,6829.83,6259.61,1323.13,1003.75,4001.29
2024-01-11 02:00:00,6725.38,6192.3,1278.29,997.67,3929.47
2024-01-11 02:30:00,6672.18,6104.82,1253.82,999.4,3908.76
2024-01-11 03:00:00,6600.62,6062.26,1241.09,984.62,3920.1
2024-01-11 03:30:00,6653.1,6019.33,1215.84,1001.92,3919.53
2024-01-11 04:00:00,6837.5,6062.8,1209.56,1014.88,3994.68
2024-01-11 04:30:00,7024.7,6077.87,1233.83,1026.18,4105.2
2024-01-11 05:00:00,7242.86,6161.67,1254.34,1056.19,4291.65
2024-01-11 05:30:00,7491.65,6196.43,1289.11,1083.76,4435.66
2024-01-11 06:00:00,7775.6,6267.89,1325.97,1083.31,4566.71
2024-01-11 06:30:00,8066.56,6301.83,1309.8,1082.49,4605.71
2024-01-11 07:00:00,8222.2,6421.14,1241.88,1075.87,4485.47
2024-01-11 07:30:00,8227.48,6468.71,1124.24,1066.8,4317.0
2024-01-11 08:00:00,8258.99,6523.67,998.71,1065.96,4182.92
2024-01-11 08:30:00,8300.47,6479.14,876.27,1030.8,3880.03
2024-01-11 09:00:00,8258.28,6360.1,750.25,1028.67,3628.66
2024-01-11 09:30:00,8245.27,6436.31,645.59,1012.15,3413.63
2024-01-11 10:00:00,8162.2,6407.64,613.81,1016.37,3309.8
2024-01-11 10:30:00,8191.15,6267.66,581.33,1003.01,3128.34
2024-01-11 11:00:00,8184.39,6149.66,533.26,990.7,3099.01
2024-01-11 11:30:00,8156.96,6159.65,514.24,981.84,3095.64
2024-01-11 12:00:00,8166.8,6344.39,530.28,966.21,3071.41
2024-01-11 12:30:00,8317.43,6333.66,547.59,972.78,3122.17
2024-01-11 13:00:00,8404.15,6425.38,552.49,962.95,3149.33
2024-01-11 13:30:00,8538.22,6423.75,613.48,971.82,3160.68
2024-01-11 14:00:00,8775.04,6503.29,686.18,981.78,3293.31
2024-01-11 14:30:00,9081.39,6683.14,781.79,996.14,3486.99
2024-01-11 15:00:00,9479.66,6895.48,898.43,1015.19,3696.97
2024-01-11 15:30:00,9910.67,7270.8,1032.23,1063.45,3972.22
2024-01-11 16:00:00,10272.47,7565.36,1187.01,1087.48,4275.48
2024-01-11 16:30:00,10589.72,7878.2,1355.98,1128.5,4663.53
2024-01-11 17:00:00,10780.4,8173.45,1554.74,1163.24,4962.15
2024-01-11 17:30:00,10924.69,8376.05,1724.77,1190.93,5298.76
2024-01-11 18:00:00,10733.18,8446.34,1893.82,1208.0,5447.28
2024-01-11 18:30:00,10499.8,8471.86,2005.31,1212.14,5560.14
2024-01-11 19:00:00,10361.82,8474.92,2059.24,1203.23,5530.95
2024-01-11 19:30:00,10195.96,8412.42,2048.02,1193.67,5483.28
2024-01-11 20:00:00,9931.59,8304.09,1986.17,1182.14,5350.52
2024-01-11 20:30:00,9565.74,8065.48,1908.87,1190.2,5155.01
2024-01-11 21:00:00,9281.34,7777.42,1828.95,1162.02,4946.95
2024-01-11 21:30:00,9014.34,7543.18,1747.76,1134.28,4753.08
2024-01-11 22:00:00,8682.55,7187.0,1655.01,1113.16,4607.04
2024-01-11 22:30:00,8454.7,6959.66,1581.17,1092.21,4550.53
2024-01-11 23:00:00,8130.29,6731.57,1527.67,1091.53,4615.61
2024-01-11 23:30:00,7932.52,6562.82,1547.24,1069.85,4652.82
2024-01-12 00:00:00,7674.78,6349.27,1515.4,1064.12,4512.88
2024-01-12 00:30:00,7417.43,6231.75,1505.5,1051.53,4352.6
2024-01-12 01:00:00,7231.15,6138.21,1482.82,1054.16,4277.44
2024-01-12 01:30:00,7078.16,6071.5,1437.79,1043.32,4149.94
2024-01-12 02:00:00,6965.83,5971.65,1408.59,1044.15,4086.58
2024-01-12 02:30:00,6920.25,5903.3,1382.81,1047.69,4028.27
2024-01-12 03:00:00,6843.91,5891.96,1356.28,1058.06,4026.12
2024-01-12 03:30:00,6880.5,5860.13,1340.17,1075.63,4063.37
2024-01-12 04:00:00,6977.74,5913.05,1332.56,1091.91,4123.48
2024-01-12 04:30:00,7092.84,5971.74,1348.52,1105.19,4247.18
2024-01-12 05:00:00,7325.38,6058.21,1372.36,1117.38,4363.22
2024-01-12 05:30:00,7562.56,6127.46,1418.24,1137.61,4554.09
2024-01-12 06:00:00,7743.81,6166.36,1446.8,1143.44,4712.38
2024-01-12 06:30:00,7901.92,6259.33,1467.05,1132.08,4708.9
2024-01-12 07:00:00,8084.15,6370.91,1388.83,1118.6,4651.13
2024-01-12 07:30:00,8035.09,6366.14,1306.69,1076.99,4440.67
2024-01-12 08:00:00,7950.11,6633.82,1240.01,1067.96,4284.49
2024-01-12 08:30:00,7878.9,6610.7,1159.94,1060.57,4035.72
2024-01-12 09:00:00,7834.23,6536.72,1085.18,1071.13,3873.73
2024-01-12 09:30:00,7700.95,6422.53,1015.66,1057.38,3850.06
2024-01-12 10:00:00,7808.15,6243.04,1011.12,1056.62,3844.2
2024-01-12 10:30:00,7720.31,6162.12,1014.29,1038.21,3917.53
2024-01-12 11:00:00,7767.31,6266.19,996.26,1039.92,4026.61
2024-01-12 11:30:00,7713.04,6119.81,1028.04,1045.04,4277.64
2024-01-12 12:00:00,7730.27,5793.0,1037.29,1023.32,4560.85
2024-01-12 12:30:00,7714.07,5957.86,1068.58,1048.62,4756.11
2024-01-12 13:00:00,7803.19,5888.86,1100.02,1059.4,5069.13
2024-01-12 13:30:00,7970.64,5897.29,1177.68,1086.05,5425.96
2024-01-12 14:00:00,8112.74,6143.89,1220.77,1114.16,5615.5
2024-01-12 14:30:00,8442.75,6614.37,1280.19,1116.72,5844.02
2024-01-12 15:00:00,8739.42,6830.89,1377.54,1126.4,6139.54
2024-01-12 15:30:00,9195.18,7059.36,1487.58,1157.94,6400.85
2024-01-12 16:00:00,9479.08,7380.27,1618.33,1184.92,6757.92
2024-01-12 16:30:00,9879.33,7897.88,1735.01,1181.65,6933.59
2024-01-12 17:00:00,9978.83,8133.28,1889.57,1202.59,7110.93
2024-01-12 17:30:00,10077.06,8214.17,2024.0,1228.33,7216.34
2024-01-12 18:00:00,10088.48,8160.37,2163.09,1256.75,7192.24
2024-01-12 18:30:00,9973.63,8181.87,2277.63,1264.03,7161.13
2024-01-12 19:00:00,9749.56,8250.0,2315.96,1254.45,6982.79
2024-01-12 19:30:00,9625.55,8165.16,2240.09,1233.4,6710.85
2024-01-12 20:00:00,9418.4,8076.06,2128.25,1205.74,6460.68
2024-01-12 20:30:00,9225.33,7988.76,2067.34,1200.66,6162.48
2024-01-12 21:00:00,9000.66,7703.93,1943.46,1171.96,5876.4
2024-01-12 21:30:00,8818.89,7417.06,1841.19,1156.42,5610.22
2024-01-12 22:00:00,8574.44,7202.79,1753.8,1112.12,5299.32
2024-01-12 22:30:00,8339.16,6993.79,1675.38,1071.29,5154.46
2024-01-12 23:00:00,8046.76,6826.96,1589.32,1068.2,5144.33
2024-01-12 23:30:00,7865.35,6629.64,1628.73,1039.04,5016.94
2024-01-13 00:00:00,7584.33,6403.45,1605.15,993.09,4753.17
2024-01-13 00:30:00,7317.02,6255.64,1568.92,1023.68,4585.25
2024-01-13 01:00:00,7062.87,6220.27,1529.41,1009.54,4401.8
2024-01-13 01:30:00,6801.79,6170.36,1513.4,1010.67,4232.08
2024-01-13 02:00:00,6725.92,6056.52,1469.12,1037.42,4113.67
2024-01-13 02:30:00,6632.21,6021.84,1428.12,1015.14,4077.62
2024-01-13 03:00:00,6640.9,6003.62,1390.05,1014.36,4001.02
2024-01-13 03:30:00,6590.74,5998.69,1372.5,985.16,3946.92
2024-01-13 04:00:00,6616.97,5986.34,1360.52,1008.12,3981.92
2024-01-13 04:30:00,6638.95,5972.52,1374.47,1014.18,3952.49
2024-01-13 05:00:00,6709.62,6009.78,1378.48,1011.0,4052.81
2024-01-13 05:30:00,6724.63,5976.35,1387.15,1020.54,4058.31
2024-01-13 06:00:00,6696.58,5877.42,1364.56,1021.06,4032.3
2024-01-13 06:30:00,6699.5,5822.7,1311.72,1010.11,3990.6
2024-01-13 07:00:00,6690.39,5799.32,1234.04,999.91,3975.9
2024-01-13 07:30:00,6654.6,5656.5,1178.9,1004.02,4011.28
2024-01-13 08:00:00,6571.28,5740.08,1119.41,1007.93,3997.56
2024-01-13 08:30:00,6410.2,5681.92,1051.47,1010.42,3897.24
2024-01-13 09:00:00,6328.93,5599.13,956.45,977.39,3778.36
2024-01-13 09:30:00,6326.83,5556.12,899.88,948.73,3746.54
2024-01-13 10:00:00,6333.88,5526.78,833.7,940.97,3758.64
2024-01-13 10:30:00,6407.53,5443.49,834.26,960.41,3695.63
2024-01-13 11:00:00,6507.32,5341.34,907.79,940.45,3598.21
2024-01-13 11:30:00,6637.13,5370.37,852.28,953.37,3530.18
2024-01-13 12:00:00,6829.48,5279.53,708.3,943.2,3729.04
2024-01-13 12:30:00,6985.3,5239.29,785.78,922.42,3830.37
2024-01-13 13:00:00,7275.93,5288.0,913.38,916.05,3920.05
2024-01-13 13:30:00,7595.59,5539.06,999.26,929.49,3981.93
2024-01-13 14:00:00,7853.15,5718.9,1046.32,920.53,4021.34
2024-01-13 14:30:00,8227.82,6006.99,1173.6,934.08,3968.38
2024-01-13 15:00:00,8570.73,6324.96,1173.96,957.88,3882.5
2024-01-13 15:30:00,8976.38,6731.59,1235.3,987.43,3763.77
2024-01-13 16:00:00,9357.5,7201.16,1355.76,999.04,3695.65
2024-01-13 16:30:00,9781.37,7594.1,1550.95,1034.18,3934.55
2024-01-13 17:00:00,10103.57,7913.74,1623.43,1056.38,4070.1
2024-01-13 17:30:00,10178.49,8120.37,1609.92,1087.6,4200.28
2024-01-13 18:00:00,10025.82,8241.71,1614.73,1086.44,4342.61
2024-01-13 18:30:00,9842.15,8282.74,1701.91,1068.14,4442.66
2024-01-13 19:00:00,9675.95,8286.25,1729.92,1081.99,4446.1
2024-01-13 19:30:00,9526.31,8188.28,1730.15,1069.35,4449.57
2024-01-13 20:00:00,9373.02,8028.15,1709.48,1076.48,4402.08
2024-01-13 20:30:00,9195.46,7824.09,1694.54,1079.12,4298.34
2024-01-13 21:00:00,8963.24,7581.91,1663.16,1070.11,4208.95
2024-01-13 21:30:00,8739.88,7348.24,1605.11,1062.0,4065.42
2024-01-13 22:00:00,8375.82,7163.88,1555.67,1050.64,3933.36
2024-01-13 22:30:00,8034.8,6939.54,1503.33,1031.21,3919.28
2024-01-13 23:00:00,7739.89,6731.65,1452.63,1023.62,4011.2
2024-01-13 23:30:00,7579.92,6516.18,1512.14,1024.87,4066.4
2024-01-14 00:00:00,7280.18,6385.46,1496.89,1002.87,3848.34
2024-01-14 00:30:00,7000.06,6239.9,1485.69,999.98,3703.75
2024-01-14 01:00:00,6782.13,6110.82,1445.11,990.96,3625.24
2024-01-14 01:30:00,6567.52,6035.0,1386.62,986.37,3484.68
2024-01-14 02:00:00,6443.57,5920.08,1351.36,988.93,3399.61
2024-01-14 02:30:00,6348.37,5856.53,1337.67,975.32,3359.39
2024-01-14 03:00:00,6361.26,5840.88,1304.66,979.02,3338.4
2024-01-14 03:30:00,6305.37,5798.35,1287.32,995.67,3350.41
2024-01-14 04:00:00,6302.66,5816.48,1263.72,992.52,3421.59
2024-01-14 04:30:00,6391.6,5838.47,1240.16,1002.68,3395.72
2024-01-14 05:00:00,6362.71,5844.71,1235.82,1021.74,3458.06
2024-01-14 05:30:00,6374.42,5755.12,1236.73,1041.41,3387.73
2024-01-14 06:00:00,6362.9,5587.45,1205.0,1047.46,3378.67
2024-01-14 06:30:00,6376.87,5383.61,1164.92,1057.12,3326.47
2024-01-14 07:00:00,6287.03,5229.42,1122.81,1056.66,3193.34
2024-01-14 07:30:00,6304.12,5040.48,1099.41,1028.64,3020.4
2024-01-14 08:00:00,6327.79,4966.42,1013.1,1030.2,2896.62
2024-01-14 08:30:00,6500.83,4930.99,732.67,1042.76,2720.23
2024-01-14 09:00:00,6702.94,4863.66,626.46,1015.47,2447.66
2024-01-14 09:30:00,6592.98,4802.49,543.89,1002.46,2317.64
2024-01-14 10:00:00,6538.74,4714.62,362.14,975.33,2075.23
2024-01-14 10:30:00,6327.55,4790.93,282.4,988.5,2029.28
2024-01-14 11:00:00,6254.28,4896.79,260.28,976.15,2006.84
2024-01-14 11:30:00,6362.54,5044.45,310.64,957.46,1905.7
2024-01-14 12:00:00,6456.28,5213.58,352.88,930.48,1969.22
2024-01-14 12:30:00,6523.34,5307.87,302.06,893.17,1983.62
2024-01-14 13:00:00,6711.72,5505.02,284.15,877.14,2087.27
2024-01-14 13:30:00,6736.14,5693.08,359.89,900.56,2312.02
2024-01-14 14:00:00,6863.49,5993.3,374.7,916.97,2550.54
2024-01-14 14:30:00,7146.19,6332.85,424.38,940.1,2751.33
2024-01-14 15:00:00,7359.49,6670.77,475.65,954.76,2992.12
2024-01-14 15:30:00,7554.2,7074.02,589.46,1014.68,3278.29
2024-01-14 16:00:00,7699.81,7551.05,726.08,1064.66,3629.93
2024-01-14 16:30:00,8078.32,8003.6,870.09,1100.74,3907.58
2024-01-14 17:00:00,8292.78,8415.45,1031.04,1150.52,4264.92
2024-01-14 17:30:00,8439.49,8666.26,1219.16,1185.39,4420.69
2024-01-14 18:00:00,8511.91,8647.86,1394.99,1199.86,4521.07
2024-01-14 18:30:00,8462.08,8669.72,1557.66,1193.09,4565.07
2024-01-14 19:00:00,8414.28,8566.36,1648.88,1210.38,4551.87
2024-01-14 19:30:00,8387.37,8469.74,1671.62,1204.59,4601.51
2024-01-14 20:00:00,8179.66,8334.09,1653.08,1215.58,4575.57
2024-01-14 20:30:00,8005.77,8163.66,1635.67,1216.12,4411.06
2024-01-14 21:00:00,7855.65,7875.0,1592.57,1199.49,4366.32
2024-01-14 21:30:00,7704.98,7660.21,1562.06,1170.04,4158.63
2024-01-14 22:00:00,7542.93,7292.13,1507.17,1131.88,4048.49
2024-01-14 22:30:00,7301.46,7041.9,1466.09,1128.57,3955.57
2024-01-14 23:00:00,7152.94,6842.88,1417.17,1118.92,4043.74
2024-01-14 23:30:00,6999.3,6608.8,1481.17,1098.53,4065.08
2024-01-15 00:00:00,6962.67,6404.59,1496.25,1099.13,3938.62
2024-01-15 00:30:00,6694.31,6298.78,1473.15,1075.29,3824.35
2024-01-15 01:00:00,6515.66,6207.28,1425.26,1084.62,3758.28
2024-01-15 01:30:00,6402.47,6143.61,1383.98,1070.38,3636.58
2024-01-15 02:00:00,6292.58,6093.7,1347.98,1045.16,3570.06
2024-01-15 02:30:00,6201.44,6049.52,1307.18,1042.73,3596.03
2024-01-15 03:00:00,6211.82,5983.27,1302.57,1041.52,3626.68
2024-01-15 03:30:00,6210.89,5975.89,1268.82,1068.11,3700.59
2024-01-15 04:00:00,6394.27,6036.85,1281.33,1064.5,3760.75
2024-01-15 04:30:00,6603.77,6127.09,1300.95,1096.45,3888.35
2024-01-15 05:00:00,6835.41,6246.72,1302.67,1128.53,4184.12
2024-01-15 05:30:00,7155.46,6329.92,1355.25,1153.98,4313.93
2024-01-15 06:00:00,7425.88,6453.97,1400.18,1167.82,4441.5
2024-01-15 06:30:00,7719.06,6525.0,1411.19,1173.37,4614.02
2024-01-15 07:00:00,7922.52,6681.24,1351.07,1145.17,4527.23
2024-01-15 07:30:00,7956.76,6832.72,1265.88,1119.72,4414.83
2024-01-15 08:00:00,8040.31,6681.13,1161.38,1101.05,4349.07
2024-01-15 08:30:00,7881.45,6452.89,1035.61,1044.73,4052.14
2024-01-15 09:00:00,7859.94,6527.77,898.84,997.36,3840.24
2024-01-15 09:30:00,7828.1,6799.75,805.89,1001.45,3600.42
2024-01-15 10:00:00,7730.1,6518.8,797.33,978.82,3591.03
2024-01-15 10:30:00,7628.2,6623.51,779.28,969.91,3656.05
2024-01-15 11:00:00,7700.16,7002.67,746.03,963.74,3621.78
2024-01-15 11:30:00,7587.16,6931.28,759.6,976.72,3693.25
2024-01-15 12:00:00,7471.74,6985.8,777.29,958.92,3808.79
2024-01-15 12:30:00,7455.04,6867.0,826.24,967.7,3924.34
2024-01-15 13:00:00,7273.49,7092.96,882.42,966.03,4114.93
2024-01-15 13:30:00,7336.04,7332.62,957.24,979.13,4335.07
2024-01-15 14:00:00,7231.69,7553.56,1077.55,979.36,4451.75
2024-01-15 14:30:00,7384.94,7771.41,1195.01,985.98,4621.22
2024-01-15 15:00:00,7612.66,8019.73,1294.06,988.72,4809.09
2024-01-15 15:30:00,7823.1,8136.69,1416.54,1026.82,5162.01
2024-01-15 16:00:00,8000.72,8159.78,1581.26,1061.94,5491.15
2024-01-15 16:30:00,8234.58,8285.94,1772.21,1081.53,5821.83
2024-01-15 17:00:00,8170.34,8351.5,1970.18,1102.34,6113.57
2024-01-15 17:30:00,8219.78,8394.95,2236.96,1104.86,6337.57
2024-01-15 18:00:00,8181.42,8374.39,2311.52,1124.68,6445.31
2024-01-15 18:30:00,8144.26,8481.62,2289.39,1124.0,6402.08
2024-01-15 19:00:00,8087.5,8453.56,2248.04,1148.58,6225.49
2024-01-15 19:30:00,8066.48,8329.66,2230.81,1135.94,5994.59
2024-01-15 20:00:00,7908.62,8191.41,2157.32,1129.18,5814.18
2024-01-15 20:30:00,7722.18,8081.61,2109.9,1095.37,5616.29
2024-01-15 21:00:00,7582.55,7846.4,1999.7,1079.46,5328.95
2024-01-15 21:30:00,7598.05,7525.39,1908.3,1042.75,5091.04
2024-01-15 22:00:00,7402.14,7165.28,1812.21,1023.52,4879.34
2024-01-15 22:30:00,7315.13,6903.38,1732.04,1001.1,4728.18
2024-01-15 23:00:00,7164.75,6620.75,1654.13,977.37,4753.46
2024-01-15 23:30:00,7054.51,6401.63,1692.56,972.1,4696.51
2024-01-16 00:00:00,6977.28,6212.24,1655.5,982.91,4459.84
2024-01-16 00:30:00,6678.23,6115.01,1619.74,967.26,4289.89
2024-01-16 01:00:00,6433.1,6045.13,1589.55,955.6,4181.43
2024-01-16 01:30:00,6307.33,5955.93,1555.13,954.02,4093.04
2024-01-16 02:00:00,6201.42,5900.77,1523.48,947.56,4019.44
2024-01-16 02:30:00,6153.41,5875.48,1477.74,944.94,3939.94
2024-01-16 03:00:00,6192.24,5856.4,1453.88,962.32,3916.21
2024-01-16 03:30:00,6244.16,5846.17,1454.47,969.99,4014.06
2024-01-16 04:00:00,6342.4,5921.47,1449.27,971.94,4091.27
2024-01-16 04:30:00,6576.37,5954.93,1478.62,982.17,4160.59
2024-01-16 05:00:00,6834.24,6091.37,1511.16,1012.43,4460.44
2024-01-16 05:30:00,7067.76,6189.7,1536.55,1033.83,4580.41
2024-01-16 06:00:00,7312.31,6329.32,1546.16,1053.97,4820.19
2024-01-16 06:30:00,7503.98,6373.75,1560.79,1096.22,4850.73
2024-01-16 07:00:00,7575.45,6487.04,1535.02,1090.65,4699.92
2024-01-16 07:30:00,7538.77,6458.22,1564.22,1077.4,4569.03
2024-01-16 08:00:00,7465.93,6497.64,1490.1,1098.09,4355.39
2024-01-16 08:30:00,7319.85,6620.94,1441.83,1073.54,4197.23
2024-01-16 09:00:00,7277.29,6637.46,1345.22,1000.92,3946.98
2024-01-16 09:30:00,7377.62,6549.77,1286.24,972.41,3868.94
2024-01-16 10:00:00,7520.73,6539.28,1287.98,1006.28,3772.65
2024-01-16 10:30:00,7342.44,6631.55,1232.98,1006.0,3791.76
