,QLD1,NSW1,VIC1,SA1,TAS1
2024-05-26 21:00,6156.75,8360.61,5558.06,1552.36,1220.45
2024-05-27 00:00,5463.53,7287.68,4765.02,1450.33,1051.07
2024-05-27 03:00,5601.58,7099.33,4609.79,1335.13,1063.79
2024-05-27 06:00,6345.66,9068.91,6538.48,1623.86,1374.8
2024-05-27 09:00,4888.37,7106.33,5406.41,1119.53,1220.91
2024-05-27 12:00,5148.76,6397.35,4356.37,726.5,1118.16
2024-05-27 15:00,6967.43,8904.62,5915.11,1287.21,1298.48
2024-05-27 18:00,7437.81,10092.39,6844.79,1836.68,1382.13
2024-05-27 21:00,6387.58,8783.56,5653.51,1577.19,1151.78
2024-05-28 00:00,5628.55,7672.7,4770.42,1432.85,1043.24
2024-05-28 03:00,5685.01,7399.85,4587.54,1332.39,1080.94
2024-05-28 06:00,6648.43,9341.14,6225.74,1606.17,1328.28
2024-05-28 09:00,5943.26,7066.76,5030.58,1072.23,1197.84
2024-05-28 12:00,5527.89,6370.87,4161.77,716.5,1136.32
2024-05-28 15:00,7185.64,8792.96,5709.52,1274.5,1300.05
2024-05-28 18:00,7563.97,10078.39,6537.47,1770.39,1330.14
2024-05-28 21:00,6450.23,8774.45,5530.15,1551.74,1170.82
2024-05-29 00:00,5634.37,7597.49,4628.19,1462.79,1051.64
2024-05-29 03:00,5715.46,7202.23,4433.33,1324.59,1089.42
2024-05-29 06:00,6419.31,9262.9,6258.78,1603.41,1282.88
2024-05-29 09:00,5084.44,6915.2,4888.77,1201.88,1151.62
2024-05-29 12:00,5437.57,6161.14,3874.18,1087.6,1043.89
2024-05-29 15:00,7042.74,8619.11,5564.76,1385.68,1162.19
2024-05-29 18:00,7461.58,9774.78,6350.89,1826.41,1259.75
2024-05-29 21:00,6436.9,8529.36,5274.44,1591.31,1132.28
2024-05-30 00:00,5644.08,7409.35,4290.63,1465.59,1026.68
2024-05-30 03:00,5787.27,7039.87,4009.13,1307.65,1048.73
2024-05-30 06:00,6486.25,8941.18,5485.26,1575.59,1225.08
2024-05-30 09:00,5615.39,6678.3,5353.77,1828.22,1158.42
2024-05-30 12:00,5819.98,6489.02,5344.98,1443.51,1099.97
2024-05-30 15:00,7058.13,8797.39,6024.79,1439.47,1215.93
2024-05-30 18:00,7425.91,9432.94,6076.94,1880.83,1220.84
2024-05-30 21:00,6332.12,8156.65,5019.47,1636.95,1037.75
2024-05-31 00:00,5595.53,7123.15,4138.58,1499.69,985.32
2024-05-31 03:00,5675.35,6613.31,3902.6,1341.83,1018.92
2024-05-31 06:00,6500.96,8372.08,5383.66,1588.28,1269.25
2024-05-31 09:00,5455.82,8724.47,4398.31,1324.68,1200.21
2024-05-31 12:00,5579.21,8145.19,4149.74,1541.3,1114.08
2024-05-31 15:00,7106.5,8912.71,5661.25,1800.39,1262.18
2024-05-31 18:00,7270.44,9197.11,6226.92,1981.36,1313.48
2024-05-31 21:00,6377.44,8263.07,5438.33,1717.02,1169.14
2024-06-01 00:00,5664.97,7295.62,4619.38,1505.22,1063.73
2024-06-01 03:00,5539.09,6727.3,4292.36,1332.34,1074.93
2024-06-01 06:00,5997.7,7684.2,5193.69,1470.06,1246.44
2024-06-01 09:00,6048.2,8516.21,4824.87,1046.26,1249.42
2024-06-01 12:00,6238.73,8967.88,4458.38,936.62,1169.98
2024-06-01 15:00,7099.16,9621.53,5681.15,1396.56,1311.43
2024-06-01 18:00,7117.99,9612.88,6304.26,1916.14,1384.95
2024-06-01 21:00,6261.48,8588.51,5533.4,1680.87,1282.39
2024-06-02 00:00,5556.3,7363.99,4755.95,1490.54,1172.86
2024-06-02 03:00,5455.24,6768.83,4325.31,1332.11,1175.39
2024-06-02 06:00,5603.14,7487.92,4971.42,1422.85,1299.05
2024-06-02 09:00,4286.9,6980.85,5032.79,1002.76,1345.93
2024-06-02 12:00,4201.88,7391.16,4873.72,587.82,1234.46
2024-06-02 15:00,6542.37,9109.28,5927.7,1299.32,1405.28
2024-06-02 18:00,7265.15,9816.99,6608.21,2046.53,1478.26
2024-06-02 21:00,6236.66,8439.31,5434.17,1715.18,1290.21
2024-06-03 00:00,5479.67,7195.88,4608.4,1496.8,1150.99
2024-06-03 03:00,5636.87,7030.34,4572.12,1368.53,1183.53
2024-06-03 06:00,6500.65,9081.57,6529.53,1808.79,1459.26
2024-06-03 09:00,4674.54,7559.3,6368.78,1808.58,1401.18
2024-06-03 12:00,4541.69,7326.54,5833.66,1629.63,1313.66
2024-06-03 15:00,6910.25,9506.07,6868.12,1915.46,1393.64
2024-06-03 18:00,7722.85,10776.79,7193.91,2283.41,1345.37
2024-06-03 21:00,6572.19,9077.73,5870.46,1812.06,1196.43
2024-06-04 00:00,5666.61,7786.48,4949.28,1558.83,1098.63
2024-06-04 03:00,5886.69,7353.53,4755.71,1380.64,1142.66
2024-06-04 06:00,6808.51,9687.55,6610.61,1756.44,1373.23
2024-06-04 09:00,4889.22,7986.31,6343.56,1782.41,1220.56
2024-06-04 12:00,4669.54,7753.74,6317.36,1441.52,1131.1
2024-06-04 15:00,6986.57,9910.03,7200.47,1653.11,1251.91
2024-06-04 18:00,7867.51,10843.82,7429.36,2163.31,1359.83
2024-06-04 21:00,6709.84,9046.33,6017.71,1822.63,1247.87
2024-06-05 00:00,5813.6,7758.08,5009.5,1585.36,1072.44
2024-06-05 03:00,5968.26,7349.77,4702.74,1399.19,1044.75
2024-06-05 06:00,6993.64,9513.61,6450.25,1747.7,1380.02
2024-06-05 09:00,4929.01,8696.43,6176.25,1416.42,1253.17
2024-06-05 12:00,4957.6,8293.86,5770.49,1023.97,1150.85
2024-06-05 15:00,7103.33,10061.04,6527.7,1462.53,1306.81
2024-06-05 18:00,7665.56,10574.58,7005.55,2040.57,1349.8
2024-06-05 21:00,6583.57,9019.29,5766.1,1738.97,1199.55
2024-06-06 00:00,5719.52,7667.1,4794.76,1546.5,1078.16
2024-06-06 03:00,5758.43,7194.23,4655.61,1393.02,1131.94
2024-06-06 06:00,6597.31,9076.54,6198.17,1707.2,1458.68
2024-06-06 09:00,4771.41,8314.39,5800.54,1470.35,1293.47
2024-06-06 12:00,4703.05,8569.38,4650.41,1324.01,1168.68
2024-06-06 15:00,6813.6,10047.98,5885.65,1537.65,1361.71
2024-06-06 18:00,7548.0,10549.69,6717.12,2076.35,1440.63
2024-06-06 21:00,6530.06,9098.79,5583.95,1812.21,1243.64
2024-06-07 00:00,5612.94,7706.88,4725.31,1588.98,1126.86
2024-06-07 03:00,5823.52,7218.04,4586.4,1384.75,1168.18
2024-06-07 06:00,6798.42,9149.45,6210.17,1642.2,1426.33
2024-06-07 09:00,4761.48,8660.64,5821.95,1435.51,1341.33
2024-06-07 12:00,4547.63,7932.94,5120.67,1369.26,1202.13
2024-06-07 15:00,6879.68,9459.6,6123.52,1689.32,1330.22
2024-06-07 18:00,7712.05,9983.01,6531.54,1998.18,1438.31
2024-06-07 21:00,6705.05,8820.1,5585.06,1710.74,1312.09
2024-06-08 00:00,5674.86,7611.04,4669.39,1552.55,1183.53
2024-06-08 03:00,5587.23,6935.67,4333.02,1335.66,1178.67
2024-06-08 06:00,6029.46,7821.48,5173.5,1432.42,1334.87
2024-06-08 09:00,4309.49,7153.74,5107.03,1376.17,1317.38
2024-06-08 12:00,4182.08,6226.51,5100.83,1235.54,1162.58
2024-06-08 15:00,6542.04,8248.28,5945.75,1676.63,1355.88
2024-06-08 18:00,7246.43,9062.94,6186.64,1894.91,1417.53
2024-06-08 21:00,6453.66,8285.09,5382.12,1642.92,1240.94
2024-06-09 00:00,5600.58,7197.71,4571.3,1501.55,1078.77
2024-06-09 03:00,5548.44,6564.12,4137.42,1317.02,1091.2
2024-06-09 06:00,5760.2,7415.25,4814.34,1379.85,1238.09
2024-06-09 09:00,4298.3,6380.87,5198.14,1125.43,1293.08
2024-06-09 12:00,4294.38,5673.11,4965.45,803.8,1166.75
2024-06-09 15:00,6627.77,8244.84,5870.23,1317.49,1320.11
2024-06-09 18:00,7323.71,9281.68,6270.23,1824.19,1401.92
2024-06-09 21:00,6331.13,8403.6,5526.15,1594.79,1286.12
2024-06-10 00:00,5535.3,7292.55,4742.85,1405.09,1179.44
2024-06-10 03:00,5794.88,6868.36,4431.63,1255.38,1169.73
2024-06-10 06:00,6796.98,7795.25,5298.65,1339.12,1314.78
2024-06-10 09:00,4901.59,6664.52,4652.84,1266.8,1302.79
2024-06-10 12:00,4613.11,6303.58,3883.2,1074.63,1242.91
2024-06-10 15:00,6896.5,8855.66,5731.75,1471.5,1426.17
2024-06-10 18:00,7719.48,10241.5,6339.69,1751.69,1463.36
2024-06-10 21:00,6631.58,8837.81,5172.52,1526.89,1249.77
2024-06-11 00:00,5717.23,7660.69,4285.24,1453.17,1130.3
2024-06-11 03:00,5950.46,7337.91,4043.04,1338.47,1142.7
2024-06-11 06:00,6894.79,9820.65,6001.81,1580.44,1367.09
2024-06-11 09:00,4760.28,8866.59,6656.62,1646.0,1385.27
2024-06-11 12:00,4631.05,8721.39,6367.97,1198.01,1277.21
2024-06-11 15:00,6920.2,10229.19,6493.31,1498.03,1374.97
2024-06-11 18:00,7740.7,10792.52,6861.23,1869.44,1419.46
2024-06-11 21:00,6643.5,8814.38,5445.83,1576.1,1190.68
2024-06-12 00:00,5727.81,7371.88,4462.89,1462.1,1099.85
2024-06-12 03:00,5888.23,6941.74,4273.69,1302.37,1118.5
2024-06-12 06:00,6807.77,8989.82,6162.31,1553.61,1365.79
2024-06-12 09:00,4846.26,7173.21,5773.14,1212.33,1297.99
2024-06-12 12:00,4569.82,6963.68,5644.51,877.35,1187.77
2024-06-12 15:00,6899.54,9608.94,6941.11,1386.38,1354.2
2024-06-12 18:00,7650.08,10917.82,7321.92,1921.79,1484.01
2024-06-12 21:00,6579.2,9381.3,6026.9,1659.0,1343.06
2024-06-13 00:00,5665.46,8023.02,5037.66,1513.01,1202.07
2024-06-13 03:00,5809.05,7699.64,4829.58,1345.13,1242.56
2024-06-13 06:00,6675.09,9986.94,6748.45,1628.5,1557.31
2024-06-13 09:00,4661.34,8329.29,7006.32,1722.36,1469.23
2024-06-13 12:00,4534.14,8322.75,6869.83,1575.95,1354.19
2024-06-13 15:00,6857.49,10364.18,7504.66,1705.88,1403.14
2024-06-13 18:00,7809.71,11242.4,7565.63,1962.88,1443.91
2024-06-13 21:00,6754.03,9523.11,6182.83,1671.89,1291.71
2024-06-14 00:00,5822.95,8031.44,5086.1,1498.87,1149.17
2024-06-14 03:00,6035.78,7553.81,4825.8,1419.62,1173.5
2024-06-14 06:00,7015.33,9808.81,6663.64,1672.42,1468.08
2024-06-14 09:00,5014.29,9285.75,6649.77,1718.33,1415.75
2024-06-14 12:00,4773.1,9152.36,6043.07,1635.48,1300.28
2024-06-14 15:00,6877.34,10521.92,6907.64,1691.19,1413.73
2024-06-14 18:00,7566.21,10714.24,7148.75,1917.39,1414.35
2024-06-14 21:00,6638.36,9209.38,6113.27,1670.02,1270.35
2024-06-15 00:00,5752.54,7802.74,5093.86,1488.65,1156.93
2024-06-15 03:00,5663.64,7170.27,4608.11,1332.63,1179.67
2024-06-15 06:00,6122.66,8392.28,5457.84,1442.62,1321.85
2024-06-15 09:00,4428.45,8631.97,5096.75,1348.57,1370.78
2024-06-15 12:00,4209.32,8239.22,4481.77,1227.26,1234.52
2024-06-15 15:00,6462.26,9968.21,5848.23,1610.47,1356.94
2024-06-15 18:00,7210.92,10410.66,6576.42,1961.63,1431.74
2024-06-15 21:00,6401.44,9134.7,5866.19,1700.38,1263.28
2024-06-16 00:00,5571.34,7767.77,4940.28,1510.8,1132.8
2024-06-16 03:00,5491.55,7178.23,4495.48,1335.33,1132.2
2024-06-16 06:00,5783.95,8168.39,5189.56,1391.09,1248.06
2024-06-16 09:00,4174.91,6880.35,4772.13,1058.91,1393.33
2024-06-16 12:00,4118.92,6133.78,4531.01,668.71,1311.29
2024-06-16 15:00,6583.59,9237.57,6121.06,1289.04,1383.78
2024-06-16 18:00,7417.54,10820.08,6621.48,2029.89,1381.46
2024-06-16 21:00,6403.87,9217.57,5549.45,1750.29,1256.17
2024-06-17 00:00,5594.66,7778.18,4776.85,1560.78,1136.95
2024-06-17 03:00,5846.82,7527.5,4620.93,1414.48,1143.85
2024-06-17 06:00,6956.5,10076.65,6608.39,1829.69,1493.93
2024-06-17 09:00,4915.9,8563.33,6040.16,1614.97,1448.88
2024-06-17 12:00,4598.7,8320.86,5357.88,1343.91,1345.64
2024-06-17 15:00,7095.75,10158.07,6682.61,1894.67,1441.36
2024-06-17 18:00,8201.34,11245.73,7426.81,2219.48,1520.82
2024-06-17 21:00,6897.42,9382.87,6224.85,1779.16,1322.09
2024-06-18 00:00,5848.26,7990.77,5215.63,1554.08,1215.18
2024-06-18 03:00,6014.1,7701.13,5056.05,1377.05,1258.26
2024-06-18 06:00,7122.22,10037.57,7187.76,1754.95,1527.04
2024-06-18 09:00,4915.04,7872.83,6562.04,1822.22,1435.41
2024-06-18 12:00,4595.19,6872.44,5672.44,1616.87,1315.29
2024-06-18 15:00,6975.44,9540.48,6992.48,1783.97,1438.14
2024-06-18 18:00,8037.9,11248.42,7852.13,2116.11,1522.93
2024-06-18 21:00,6830.87,9563.96,6486.87,1729.3,1337.18
2024-06-19 00:00,5891.4,8142.18,5399.46,1509.19,1206.62
2024-06-19 03:00,6098.17,7819.04,5201.03,1383.06,1267.55
2024-06-19 06:00,7252.85,10394.84,7388.21,1717.98,1535.0
2024-06-19 09:00,5053.82,8314.41,6545.98,1385.53,1450.15
2024-06-19 12:00,4755.23,7084.77,5338.32,1159.96,1348.49
2024-06-19 15:00,7042.97,9894.87,6928.0,1721.43,1479.38
2024-06-19 18:00,8068.93,11718.11,7856.31,2098.52,1550.26
2024-06-19 21:00,6928.38,9875.03,6414.35,1729.88,1348.03
2024-06-20 00:00,5965.78,8304.28,5310.41,1529.44,1237.83
2024-06-20 03:00,6127.42,7980.0,5040.56,1384.69,1264.6
2024-06-20 06:00,7313.01,10748.07,7013.68,1782.16,1544.0
2024-06-20 09:00,5868.57,9286.56,6778.41,1631.34,1461.64
2024-06-20 12:00,5659.68,7955.27,6142.4,1511.22,1381.54
2024-06-20 15:00,7249.16,10348.83,7233.98,1677.27,1483.74
2024-06-20 18:00,7839.25,11690.53,7708.17,2168.7,1497.4
2024-06-20 21:00,6726.5,9798.64,6342.64,1825.17,1342.59
2024-06-21 00:00,5810.84,8204.79,5279.66,1561.94,1225.37
2024-06-21 03:00,5969.32,7728.34,5026.46,1366.04,1258.46
2024-06-21 06:00,7004.68,10175.52,7152.07,1795.33,1516.01
2024-06-21 09:00,5466.52,8728.93,6967.6,1415.94,1469.74
2024-06-21 12:00,5376.74,7837.65,6043.92,1153.4,1301.25
2024-06-21 15:00,6990.12,9904.93,7019.83,1577.48,1379.94
2024-06-21 18:00,7407.64,10908.02,7352.09,2116.52,1433.49
2024-06-21 21:00,6536.02,9606.37,6259.22,1832.81,1291.48
2024-06-22 00:00,5687.57,8142.13,5172.71,1574.75,1187.04
2024-06-22 03:00,5612.67,7385.04,4714.55,1395.73,1208.01
2024-06-22 06:00,6291.18,8850.92,5733.07,1562.41,1379.93
2024-06-22 09:00,6500.12,8853.99,5344.9,1193.1,1361.58
2024-06-22 12:00,5736.26,8302.74,4973.12,969.6,1219.21
2024-06-22 15:00,6822.15,10101.35,6289.16,1435.02,1350.13
2024-06-22 18:00,7449.41,10697.67,6805.71,2042.15,1424.23
2024-06-22 21:00,6647.22,9406.52,6032.39,1795.21,1291.59
2024-06-23 00:00,5833.08,7950.44,5097.03,1588.86,1231.76
2024-06-23 03:00,5736.14,7261.88,4701.1,1462.18,1233.06
2024-06-23 06:00,6131.49,8225.91,5515.15,1513.81,1340.46
2024-06-23 09:00,4492.33,7855.59,5014.96,1415.69,1358.4
2024-06-23 12:00,4295.4,7430.37,3955.03,972.22,1242.61
2024-06-23 15:00,6618.69,9446.53,5805.22,1648.95,1309.94
2024-06-23 18:00,7524.12,10749.3,6991.52,2132.69,1482.92
2024-06-23 21:00,6509.22,9222.69,5807.91,1783.91,1305.24
2024-06-24 00:00,5699.82,7896.33,4921.77,1579.18,1178.31
2024-06-24 03:00,5900.71,7642.29,4779.23,1494.95,1220.27
2024-06-24 06:00,6834.59,10429.19,6875.94,1913.4,1522.2
2024-06-24 09:00,5043.35,8620.67,6510.87,1927.98,1450.44
2024-06-24 12:00,5027.56,7521.91,5955.38,1674.73,1284.4
2024-06-24 15:00,7076.82,10151.99,7024.4,1907.26,1417.33
2024-06-24 18:00,7767.36,11601.94,7570.55,2320.52,1473.03
2024-06-24 21:00,6617.41,9671.4,6007.35,1835.21,1300.61
2024-06-25 00:00,5767.13,8155.91,5026.49,1571.02,1168.37
2024-06-25 03:00,5885.58,7925.79,4820.38,1455.63,1204.3
2024-06-25 06:00,6770.73,10621.71,6703.62,1852.98,1488.01
2024-06-25 09:00,5512.44,8423.12,6205.51,1726.34,1408.74
2024-06-25 12:00,5302.51,7162.87,4930.81,2019.98,1336.09
2024-06-25 15:00,7033.36,9751.69,6241.87,2298.29,1434.59
2024-06-25 18:00,7606.28,11155.01,7095.74,2445.91,1448.52
2024-06-25 21:00,6539.71,9378.18,5768.19,1944.86,1275.76
2024-06-26 00:00,5612.83,7980.02,4869.57,1672.63,1108.66
2024-06-26 03:00,5744.4,7616.68,4521.5,1528.26,1127.45
2024-06-26 06:00,6692.65,10099.82,6285.53,1828.48,1334.11
2024-06-26 09:00,5387.0,7745.15,5563.58,1680.42,1300.66
2024-06-26 12:00,5506.58,6652.94,5097.09,1610.61,1314.53
2024-06-26 15:00,7078.13,9112.5,6416.77,1897.19,1449.51
2024-06-26 18:00,7445.83,10482.1,7088.53,2208.22,1484.64
2024-06-26 21:00,6474.84,9184.72,5885.98,1770.23,1316.0
2024-06-27 00:00,5600.24,7811.34,4969.06,1540.81,1152.86
2024-06-27 03:00,5667.94,7598.23,4720.55,1366.21,1152.11
2024-06-27 06:00,6666.05,9880.42,6488.23,1680.23,1340.13
2024-06-27 09:00,5671.55,7658.3,5581.88,1614.67,1260.6
2024-06-27 12:00,5843.67,6587.85,5054.24,1410.15,1235.06
2024-06-27 15:00,7110.18,9159.93,6381.16,1570.18,1263.26
2024-06-27 18:00,7445.0,10878.41,7224.01,2134.78,1329.62
2024-06-27 21:00,6436.23,9444.57,5998.59,1810.49,1159.42
2024-06-28 00:00,5586.51,8007.96,5007.8,1591.34,1166.41
2024-06-28 03:00,5665.2,7765.23,4713.04,1467.23,1217.45
2024-06-28 06:00,6404.26,10174.73,6418.66,1764.09,1468.45
2024-06-28 09:00,5144.13,7859.86,5387.07,1796.49,1429.33
2024-06-28 12:00,5113.4,6620.13,4411.55,1941.72,1328.3
2024-06-28 15:00,6712.75,9217.78,6021.73,2075.47,1351.92
2024-06-28 18:00,7159.27,10703.92,6424.2,2161.98,1301.65
2024-06-28 21:00,6311.14,9522.23,5420.44,1795.67,1171.71
2024-06-29 00:00,5595.46,8038.07,4530.64,1612.03,1076.58
2024-06-29 03:00,5525.9,7307.28,4144.1,1386.53,1097.16
2024-06-29 06:00,5899.9,8863.53,5019.83,1525.99,1162.86
2024-06-29 09:00,4986.09,7853.46,5977.22,1788.14,1204.43
2024-06-29 12:00,5471.09,6825.12,6126.2,1607.09,1154.92
2024-06-29 15:00,6652.64,8839.58,6448.73,1825.28,1246.27
2024-06-29 18:00,6871.05,9593.97,6480.7,2065.11,1331.04
2024-06-29 21:00,6157.3,8545.64,5664.07,1789.51,1226.02
2024-06-30 00:00,5457.31,7350.7,4794.85,1572.45,1151.97
2024-06-30 03:00,5339.44,6734.02,4363.14,1407.74,1137.99
2024-06-30 06:00,5543.65,7734.0,5115.48,1491.34,1309.98
2024-06-30 09:00,4529.6,8550.8,5206.81,1296.98,1399.15
2024-06-30 12:00,4436.28,8498.16,4767.35,1223.04,1301.99
2024-06-30 15:00,6395.6,10118.89,6182.09,1697.91,1457.18
2024-06-30 18:00,6948.29,10784.51,6881.52,2173.76,1515.4
2024-06-30 21:00,6098.47,9155.27,5790.97,1790.02,1350.93
2024-07-01 00:00,5358.94,7850.67,4943.7,1528.67,1254.46
2024-07-01 03:00,5467.77,7514.24,4783.44,1433.3,1305.81
2024-07-01 06:00,6368.47,10240.23,6767.58,1817.22,1598.11
2024-07-01 09:00,6499.67,8713.4,6554.65,1603.81,1478.28
2024-07-01 12:00,6657.86,8128.26,5939.76,1489.24,1310.56
2024-07-01 15:00,7505.35,10555.9,7072.32,1849.9,1467.77
2024-07-01 18:00,7563.38,11598.93,7658.36,2374.4,1643.95
2024-07-01 21:00,6451.59,9569.95,6269.11,1900.19,1467.01
2024-07-02 00:00,5547.88,8088.99,5222.63,1570.03,1333.24
2024-07-02 03:00,5603.27,7567.23,5032.92,1449.4,1383.37
2024-07-02 06:00,6764.71,10035.56,6994.21,1892.6,1667.75
2024-07-02 09:00,6761.75,8989.09,6392.09,1498.38,1514.61
2024-07-02 12:00,6571.02,8578.45,5499.21,1096.62,1360.81
2024-07-02 15:00,7520.96,10565.47,6922.89,1574.42,1557.8
2024-07-02 18:00,7859.15,11408.82,7830.69,2388.26,1638.35
2024-07-02 21:00,6635.0,9442.89,6521.25,1967.23,1471.58
2024-07-03 00:00,5674.81,7996.5,5474.65,1666.53,1310.55
2024-07-03 03:00,5740.05,7499.17,5300.13,1528.66,1345.52
2024-07-03 06:00,6754.89,9869.22,7377.31,1988.42,1604.12
2024-07-03 09:00,6365.81,8350.28,6517.79,1651.25,1505.96
2024-07-03 12:00,6027.3,8006.3,5161.78,1188.4,1383.32
2024-07-03 15:00,7423.87,10127.62,6713.83,1626.95,1523.06
2024-07-03 18:00,7883.57,11285.52,7813.87,2430.07,1631.14
2024-07-03 21:00,6651.1,9373.5,6364.24,1976.79,1475.36
2024-07-04 00:00,5682.27,7885.39,5321.5,1638.35,1335.82
2024-07-04 03:00,5763.08,7497.25,5231.7,1438.83,1354.58
2024-07-04 06:00,6675.54,9640.66,7237.4,1861.82,1645.39
2024-07-04 09:00,5393.27,8432.31,7229.06,1540.05,1543.52
2024-07-04 12:00,5320.22,7356.61,6494.27,1073.5,1346.99
2024-07-04 15:00,7098.79,9595.07,7099.94,1560.46,1472.17
2024-07-04 18:00,7766.85,10855.43,7561.15,2319.2,1608.94
2024-07-04 21:00,6704.91,9244.95,6213.38,1936.94,1493.51
2024-07-05 00:00,5737.5,7827.69,5170.77,1651.26,1349.63
2024-07-05 03:00,5768.97,7351.03,4913.06,1436.75,1391.52
2024-07-05 06:00,6638.79,9367.8,6628.26,1794.53,1676.16
2024-07-05 09:00,5380.6,8317.06,6799.51,1406.32,1581.18
2024-07-05 12:00,5302.54,7991.11,6336.5,905.73,1364.45
2024-07-05 15:00,6914.78,9775.72,6862.51,1448.48,1474.65
2024-07-05 18:00,7520.56,10525.72,7072.12,2024.4,1549.64
2024-07-05 21:00,6670.95,9246.73,6113.01,1740.94,1423.24
2024-07-06 00:00,5700.92,7835.44,5228.21,1514.52,1309.64
2024-07-06 03:00,5617.19,7159.84,4784.82,1386.59,1299.41
2024-07-06 06:00,5951.92,8283.41,5666.56,1488.91,1471.02
2024-07-06 09:00,5127.13,7886.31,5811.48,1077.95,1455.24
2024-07-06 12:00,4946.47,7106.79,4919.19,659.21,1270.95
2024-07-06 15:00,6699.74,9146.87,6026.86,1300.29,1432.3
2024-07-06 18:00,7327.14,10042.44,7093.62,1884.38,1511.0
2024-07-06 21:00,6434.52,8937.92,6227.3,1671.56,1357.82
2024-07-07 00:00,5647.16,7605.67,5114.71,1521.77,1244.17
2024-07-07 03:00,5628.21,6961.76,4684.45,1341.43,1261.56
2024-07-07 06:00,5760.38,7894.52,5482.94,1414.82,1407.9
2024-07-07 09:00,4891.23,7387.3,5013.2,1312.58,1511.33
2024-07-07 12:00,4837.85,7478.78,3896.31,1320.94,1389.94
2024-07-07 15:00,6707.04,9397.55,5706.58,1627.42,1465.71
2024-07-07 18:00,7470.37,10056.05,6786.81,1940.99,1481.98
2024-07-07 21:00,6392.49,8608.39,5819.16,1631.51,1279.36
2024-07-08 00:00,5589.43,7425.06,4896.8,1526.5,1178.49
2024-07-08 03:00,5731.48,7007.29,4656.17,1390.91,1219.68
2024-07-08 06:00,6873.79,9102.6,6470.15,1640.23,1495.64
2024-07-08 09:00,6032.58,9472.12,6554.33,1804.47,1504.71
2024-07-08 12:00,6022.2,8769.02,6095.54,1640.07,1364.82
2024-07-08 15:00,7404.48,9935.46,6930.52,1773.67,1438.92
2024-07-08 18:00,7818.34,10528.04,7194.65,2095.49,1497.38
2024-07-08 21:00,6565.31,8958.22,5930.94,1709.0,1316.45
2024-07-09 00:00,5576.17,7688.99,4900.73,1505.71,1206.49
2024-07-09 03:00,5691.26,7172.08,4594.6,1360.82,1226.72
2024-07-09 06:00,6782.2,9063.62,6217.78,1655.87,1469.45
2024-07-09 09:00,6047.18,8913.96,6624.63,1426.87,1469.68
2024-07-09 12:00,5893.2,7796.76,6532.48,934.93,1382.81
2024-07-09 15:00,7040.2,9239.0,6913.74,1370.37,1428.29
2024-07-09 18:00,7592.81,10170.99,7023.04,2056.7,1428.74
2024-07-09 21:00,6478.32,8915.58,5836.94,1771.02,1258.12
2024-07-10 00:00,5494.1,7724.99,4909.19,1505.93,1130.73
2024-07-10 03:00,5582.53,7231.07,4690.2,1377.75,1128.55
2024-07-10 06:00,6569.96,9087.09,6387.85,1796.6,1334.56
2024-07-10 09:00,5369.74,7568.62,6212.44,1307.96,1332.55
2024-07-10 12:00,5089.31,6993.77,5443.72,936.97,1252.9
2024-07-10 15:00,6964.2,9281.55,6275.47,1560.42,1347.0
2024-07-10 18:00,7403.5,10242.71,7164.3,2055.51,1406.12
2024-07-10 21:00,6365.21,9005.38,5993.34,1762.7,1289.0
2024-07-11 00:00,5487.7,7795.52,4917.73,1574.25,1177.92
2024-07-11 03:00,5615.81,7435.13,4627.63,1453.36,1186.05
2024-07-11 06:00,6348.56,9469.8,6437.46,1769.34,1413.7
2024-07-11 09:00,4748.48,7927.57,6853.33,2041.84,1405.97
2024-07-11 12:00,4648.98,7989.68,6588.24,1795.45,1299.11
2024-07-11 15:00,6593.8,9961.41,7112.83,1594.36,1386.7
2024-07-11 18:00,7404.76,10848.31,7309.33,2111.06,1424.77
2024-07-11 21:00,6429.29,9384.44,6092.68,1789.35,1251.42
2024-07-12 00:00,5546.82,8022.7,5094.28,1561.95,1115.06
2024-07-12 03:00,5681.48,7567.4,4757.98,1419.29,1125.01
2024-07-12 06:00,6523.32,9436.76,6357.33,1707.99,1373.97
2024-07-12 09:00,4704.76,8163.57,6404.84,1517.85,1306.12
2024-07-12 12:00,4472.67,6962.62,5147.58,1179.97,1213.27
2024-07-12 15:00,6491.88,9201.92,6077.88,1562.07,1279.39
2024-07-12 18:00,7218.52,10440.66,6984.89,2025.39,1355.64
2024-07-12 21:00,6422.87,9322.51,6102.54,1737.62,1268.61
2024-07-13 00:00,5548.63,7968.07,5016.52,1525.2,1160.72
2024-07-13 03:00,5477.54,7208.87,4586.93,1355.78,1153.99
2024-07-13 06:00,6042.25,8146.31,5479.05,1465.87,1281.78
2024-07-13 09:00,4806.48,7305.62,5141.31,1288.05,1272.46
2024-07-13 12:00,4140.03,6554.06,4759.94,954.0,1145.93
2024-07-13 15:00,6265.65,8524.27,6080.79,1406.15,1300.01
2024-07-13 18:00,7176.2,9972.12,6702.86,1873.47,1407.27
2024-07-13 21:00,6419.76,9021.29,5899.02,1641.76,1293.56
2024-07-14 00:00,5571.0,7630.46,4998.51,1473.99,1184.37
2024-07-14 03:00,5519.32,7042.54,4464.63,1346.36,1170.7
2024-07-14 06:00,5756.62,8057.85,5139.16,1408.86,1270.19
